SCÈNES	Vvc	SCÈNES
prend	Vvc	PRENDRE
ce	Pd	CE
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
trouve	Vvc	TROUVER
.	Fs	.
Quel	Dt	QUEL
bonheur	Nc	BONHEUR
,	Fw	,
mademoiselle	Nc	MONSIEUR
,	Fw	,
de	S	DE
pouvoir	Vvn	POUVOIR
changer	Vvn	CHANGER
si	Rg	SI
facilement	Rg	FACILEMENT
!	Fs	!
Et	Cc	ET
que	Cs	QUE
je	Pp	JE
serais	Vuc	ÊTRE
contente	Ag	CONTENT
si	Rg	SI
,	Fw	,
pour	S	POUR
me	Pp	JE
venger	Vvn	VENGER
de	S	DE
mon	Ds	MON
infidèle	Nc	INFIDÈLE
,	Fw	,
je	Pp	JE
le	Pp	IL
pouvais	Vvc	POUVOIR
haïr	Vvn	HAÏR
autant	Rg	AUTANT
qu'	Cs	QUE
il	Pp	IL
le	Pp	IL
mérite	Vvc	MÉRITER
!	Fs	!
Ne	Rp	NE
vous	Pp	VOUS
embarrassez	Vvc	EMBARRASSER
point	Rg	POINT
de	S	DE
votre	Ds	VOTRE
vengeance	Nc	VENGEANCE
;	Fw	;
remettez	Vvc	REMETTRE
seulement	Rg	SEULEMENT
vos	Ds	VOTRE
intérêts	Nc	INTÉRÊT
entre	S	ENTRE
les	Da	LE
mains	Nc	MAIN
d'	S	DE
une	Dn	UN
coquette	Nc	COQUET|COQUETTE
de	S	DE
ce	Dd	CE
pays	Nc	PAYS
-ci	Ag	-ci
,	Fw	,
dont	Pr	DONT
il	Pp	IL
sera	Vuc	ÊTRE
amoureux	Ag	AMOUREUX
;	Fw	;
je	Pp	JE
vous	Pp	VOUS
promets	Vvc	PROMETTRE
qu'	Cs	QUE
elle	Pp	IL
le	Pp	IL
fera	Vvc	FAIRE|FERRER
aller	Vvn	ALLER
bon	Ag	BON
train	Nc	TRAIN
.	Fs	.
Non	Rg	NON
,	Fw	,
non	Rg	NON
;	Fw	;
je	Pp	JE
ne	Rp	NE
me	Pp	JE
croirais	Vvc	CROIRE
pas	Rg	PAS
assez	Rg	ASSEZ
vengée	Ge	VENGER
de	S	DE
m'	Pp	JE
en	S	EN
rapporter	Vvn	RAPPORTER
à	S	À
une	Dn	UN
autre	Pi	AUTRE
.	Fs	.
Si	Cs	SI
une	Dn	UN
femme	Nc	FEMME
l'	Pp	IL
aimait	Vvc	AIMER
une	Dn	UN
fois	Nc	FOI|FOIS
,	Fw	,
elle	Pp	IL
l'	Pp	IL
aimerait	Vvc	AIMER
toujours	Rg	TOUJOURS
;	Fw	;
et	Cc	ET
puis	Cs	PUIS
on	Pp	ON
n'	Rp	NE
est	Vuc	ÊTRE
peut-être	Rg	PEUT-ÊTRE
pas	Rg	PAS
sujette	Nc	sujette
au	S+Da	À+LE
changement	Nc	CHANGEMENT
en	S	EN
France	Nc	France
.	Fs	.
Oh	I	OH
!	Fs	!
L'	Pp	IL
on	Pp	ON
n'	Rp	NE
a	Vuc	AVOIR
garde	Nc	GARDE
!	Fs	!
Vous	Pp	VOUS
ne	Rp	NE
savez	Vvc	SAVOIR
donc	Rg	DONC
pas	Rg	PAS
que	Cs	QUE
Paris	Nc	PARI
est	Vuc	ÊTRE
la	Da	LE
boutique	Nc	BOUTIQUE
de	S	DE
la	Da	LE
légèreté	Nc	LÉGÈRETÉ
?	Fs	?
Il	Pp	IL
ne	Rp	NE
vient	Vvc	VENIR
point	Rg	POINT
d'	S	DE
étranger	Nc	ÉTRANGER
qui	Pr	QUI
n'	Rp	NE
en	Pp	EN
emporte	Vvc	EMPORTER
sa	Ds	SON
provision	Nc	PROVISION
.	Fs	.
Bon	Ag	BON
!	Fs	!
Je	Pp	JE
vous	Pp	VOUS
dis	Vvc	DIRE
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
magasin	Nc	MAGASIN
de	S	DE
toute	Di	TOUT
l'	Da	LE
inconstance	Nc	INCONSTANCE
qui	Pr	QUI
se	Pp	IL
débite	Vvc	DÉBITER
en	S	EN
Europe	Nc	Europe
.	Fs	.
Est-il	Vvc	Est-il
possible	Ag	POSSIBLE
?	Fs	?
Je	Pp	JE
ne	Rp	NE
l'	Pp	IL
aurais	Vuc	AVOIR
jamais	Rg	JAMAIS
cru	Ge	CROIRE|CROÎTRE
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Quand	Cs	QUAND
un	Pi	UN
Français	Vvc	Français
dit	Ge	DIRE
qu'	Cs	QUE
il	Pp	IL
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
il	Pp	IL
vous	Pp	VOUS
le	Pp	IL
dit	Vvc	DIRE
d'	S	DE
une	Dn	UN
manière	Nc	MANIÈRE
si	Rg	SI
tendre	Ag	TENDRE
et	Cc	ET
si	Rg	SI
passionnée	Ge	PASSIONNER
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
semble	Vvc	SEMBLER
que	Cs	QUE
son	Ds	SON
amour	Nc	AMOUR
doive	Vvc	DEVOIR
durer	Vvn	DURER
pour	S	POUR
le	Da	LE
moins	Nc	MOINS
vingt	Nc	VINGT
ans	Nc	AN
après	S	APRÈS
sa	Ds	SON
mort	Nc	MORT
.	Fs	.
Vingt	Nc	VINGT
ans	Nc	AN
après	S	APRÈS
sa	Ds	SON
mort	Nc	MORT
!	Fs	!
...	Fs	...
Eh	Nc	Eh
!	Fs	!
Oui	Rg	OUI
...	Fs	...
Les	Vvc	Les
femmes	Nc	FEMME
seraient	Vuc	ÊTRE
trop	Rg	TROP
heureuses	Ag	HEUREUX
si	Cs	SI
leur	Ds	LEUR
tendresse	Nc	TENDRESSE
durait	Vvc	DURER
seulement	Rg	SEULEMENT
vingt	Nc	VINGT
jours	Nc	JOUR|JOURS
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
surprenez	Vvc	SURPRENDRE
.	Fs	.
La	Da	LE
variété	Nc	VARIÉTÉ
de	S	DE
leurs	Ds	LEUR
modes	Nc	MODE
ne	Rp	NE
marque-t-elle	Vvc	marque-t-elle
pas	Rg	PAS
l'	Da	LE
inconstance	Nc	INCONSTANCE
de	S	DE
leur	Ds	LEUR
humeur	Nc	HUMEUR
?	Fs	?
Aujourd'hui	Rg	AUJOURD'HUI
ils	Pp	ILS
portent	Vvc	PORTER
des	Dn	UN
perruques	Nc	PERRUQUE
qui	Pr	QUI
leur	Pp	LEUR
pendent	Vvc	PENDRE
jusqu'	S	JUSQUE
aux	S+Da	À+LES
genoux	Nc	GENOU
,	Fw	,
demain	Rg	DEMAIN
ils	Pp	ILS
en	Pp	EN
auront	Vuc	AVOIR
d'	S	DE
autres	Pi	AUTRE
qui	Pr	QUI
ne	Rp	NE
leur	Pp	LEUR
passeront	Vvc	PASSER
pas	Rg	PAS
les	Da	LE
oreilles	Nc	OREILLE
;	Fw	;
ils	Pp	ILS
sont	Vuc	ÊTRE
quelquefois	Rg	QUELQUEFOIS
habillés	Ge	HABILLER
le	Da	LE
plus	Rg	PLUS
simplement	Rg	SIMPLEMENT
du	S+Da	DE+LE
monde	Nc	MONDE
,	Fw	,
deux	Nc	DEUX
jours	Nc	JOUR|JOURS
après	S	APRÈS
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
les	Pp	ILS
chercher	Vvn	CHERCHER
dans	S	DANS
leurs	Ds	LEUR
dentelles	Nc	DENTELLE
et	Cc	ET
leurs	Ds	LEUR
rubans	Nc	RUBAN
;	Fw	;
tantôt	Rg	TANTÔT
ils	Pp	ILS
sont	Vuc	ÊTRE
serrés	Ge	SERRER
dans	S	DANS
leurs	Ds	LEUR
habits	Nc	HABIT|HABITS
et	Cc	ET
empaquetés	Ge	EMPAQUETER
comme	S	COMME
des	Dn	UN
momies	Nc	MOMIE
,	Fw	,
et	Cc	ET
quelquefois	Rg	QUELQUEFOIS
une	Dn	UN
pièce	Nc	PIÈCE
de	S	DE
drap	Nc	DRAP
ne	Rp	NE
suffit	Vvc	SUFFIRE
pas	Rg	PAS
pour	S	POUR
leur	Pp	LEUR
faire	Vvn	FAIRE
une	Dn	UN
manche	Nc	MANCHE
d'	S	DE
été	Nc	ÉTÉ
:	Fw	:
enfin	Rg	ENFIN
,	Fw	,
tout	Pi	TOUT
est	Vuc	ÊTRE
girouette	Nc	GIROUETTE
dans	S	DANS
un	Pi	UN
Français	Vvc	Français
,	Fw	,
depuis	S	DEPUIS
les	Da	LE
pieds	Nc	PIED
jusqu'	S	JUSQUE
à	S	À
la	Da	LE
tête	Nc	TÊTE
.	Fs	.
Cela	Pd	CELA
peut	Vvc	POUVOIR
être	Vun	ÊTRE
vrai	Ag	VRAI
pour	S	POUR
l'	Da	LE
ajustement	Nc	AJUSTEMENT
et	Cc	ET
la	Da	LE
manière	Nc	MANIÈRE
de	S	DE
s'	Pp	SE
habiller	Vvn	HABILLER
;	Fw	;
mais	Cc	MAIS
pour	S	POUR
le	Da	LE
coeur	Nc	CUR
,	Fw	,
je	Pp	JE
ne	Rp	NE
les	Pp	ILS
crois	Vvc	CROIRE|CROÎTRE
point	Rg	POINT
si	Cs	SI
sujets	Nc	SUJET
au	S+Da	À+LE
changement	Nc	CHANGEMENT
.	Fs	.
Oh	I	OH
!	Fs	!
Vous	Pp	VOUS
avez	Vuc	AVOIR
raison	Nc	RAISON
;	Fw	;
ce	Pd	CE
sont	Vuc	ÊTRE
des	Dn	UN
miroirs	Nc	MIROIR
de	S	DE
fidélité	Nc	FIDÉLITÉ
.	Fs	.
Voulez	Vvc	VOULOIR
-vous	Nc	-vous
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
représente	Vvc	REPRÉSENTER
un	Pi	UN
Français	Vvc	Français
qui	Pr	QUI
veut	Vvc	VOULOIR
surprendre	Vvn	SURPRENDRE
la	Da	LE
tendresse	Nc	TENDRESSE
d'	S	DE
une	Dn	UN
jeune	Ag	JEUNE
personne	Nc	PERSONNE
?	Fs	?
Premièrement	Nc	Premièrement
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
avertis	Vvc	AVERTIR
que	Cs	QUE
la	Da	LE
braise	Nc	BRAISE|BRAISÉ
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
plus	Rg	PLUS
chaude	Ag	CHAUD
.	Fs	.
Ah	I	AH
,	Fw	,
ma	Ds	MON
chère	Ag	CHER
enfant	Nc	ENFANT
!	Fs	!
Ma	Ds	MON
princesse	Nc	PRINCE|PRINCESSE
!	Fs	!
Que	Cs	QUE
de	S	DE
beautés	Nc	BEAUTÉ
!	Fs	!
Que	Cs	QUE
de	S	DE
charmes	Nc	CHARME
!	Fs	!
Les	Da	LE
dieux	Nc	DIEU|DIEUX
ont	Vuc	AVOIR
-ils	Vvc	-ils
jamais	Rg	JAMAIS
rien	Pi	RIEN
fait	Ge	FAIRE
d'	S	DE
aussi	Rg	AUSSI
parfait	Ag	PARFAIT
que	Cs	QUE
vous	Pp	VOUS
?	Fs	?
Non	Rg	NON
,	Fw	,
mon	Ds	MON
amour	Nc	AMOUR
ne	Rp	NE
peut	Vvc	POUVOIR
aller	Vvn	ALLER
plus	Rg	PLUS
loin	Rg	LOIN
,	Fw	,
et	Cc	ET
je	Pp	JE
suis	Vuc	ÊTRE
au	S+Da	À+LE
désespoir	Nc	DÉSESPOIR
de	S	DE
n'	Rp	NE
avoir	Vun	AVOIR
que	Rg	QUE
des	Dn	UN
termes	Nc	TERME
ordinaires	Ag	ORDINAIRE
pour	S	POUR
vous	Pp	VOUS
l'	Pp	IL
exprimer	Vvn	EXPRIMER
.	Fs	.
Voulez	Vvc	VOULOIR
-vous	Nc	-vous
que	Pr	QUE
j'	Pp	JE
expire	Vvc	EXPIRER
à	S	À
vos	Ds	VOTRE
pieds	Nc	PIED
?	Fs	?
Vous	Pp	VOUS
ne	Rp	NE
me	Pp	JE
dites	Vvc	DIRE
rien	Pi	RIEN
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
donc	Rg	DONC
mourir	Vvn	MOURIR
,	Fw	,
puisque	Cs	PUISQUE
votre	Ds	VOTRE
cruauté	Nc	CRUAUTÉ
l'	Pp	IL
ordonne	Vvc	ORDONNER
!	Fs	!
Là-dessus	Vvc	Là-dessus
,	Fw	,
on	Pp	ON
pleure	Vvc	PLEURER
,	Fw	,
on	Pp	ON
laisse	Vvc	LAISSER
échapper	Vvn	ÉCHAPPER
un	Dn	UN
gros	Ag	GROS
soupir	Nc	SOUPIR
,	Fw	,
on	Pp	ON
se	Pp	IL
donne	Vvc	DONNER
de	S	DE
la	Da	LE
tête	Nc	TÊTE
contre	S	CONTRE
un	Dn	UN
coin	Nc	COIN
de	S	DE
la	Da	LE
cheminée	Nc	CHEMINÉE
:	Fw	:
il	Pp	IL
n'	Rp	NE
en	Pp	EN
faut	Vvc	FAILLIR|FALLOIR
pas	Rg	PAS
davantage	Rg	DAVANTAGE
;	Fw	;
voilà	S	VOILÀ
une	Dn	UN
femme	Nc	FEMME
dans	S	DANS
la	Da	LE
nasse	Nc	NASSE
.	Fs	.
Mais	Cc	MAIS
vraiment	Rg	VRAIMENT
,	Fw	,
je	Pp	JE
le	Pp	IL
crois	Vvc	CROIRE|CROÎTRE
bien	Rg	BIEN
;	Fw	;
un	Dn	UN
homme	Nc	HOMME
qui	Pr	QUI
s'	Pp	SE
explique	Vvc	EXPLIQUER
de	S	DE
la	Da	LE
sorte	Nc	SORTE
est	Vuc	ÊTRE
fort	Rg	FORT
aimable	Ag	AIMABLE
.	Fs	.
Le	Da	LE
moyen	Nc	MOYEN
de	S	DE
résister	Vvn	RÉSISTER
à	S	À
ces	Dd	CE
gros	Ag	GROS
soupirs	Nc	SOUPIR
-là	Vvc	-là
!	Fs	!
J'	Pp	JE
avoue	Vvc	AVOUER
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
faudrait	Vvc	FAILLIR|FALLOIR
pas	Rg	PAS
beaucoup	Rg	BEAUCOUP
d'	S	DE
un	Dn	UN
pareil	Nc	PAREIL
style	Vvc	STYLER
pour	S	POUR
me	Pp	JE
persuader	Vvn	PERSUADER
.	Fs	.
Je	Pp	JE
sens	Vvc	SENTIR
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
le	Da	LE
coeur	Nc	CUR
français	Ag	FRANÇAIS
.	Fs	.
Voilà	Vvc	Voilà
qui	Pr	QUI
est	Vuc	ÊTRE
le	Da	LE
plus	Rg	PLUS
joli	Ag	JOLI
du	S+Da	DE+LE
monde	Nc	MONDE
;	Fw	;
mais	Cc	MAIS
regardons	Vvc	REGARDER
le	Da	LE
revers	Nc	REVERS
de	S	DE
la	Da	LE
médaille	Nc	MÉDAILLE|MÉDAILLÉ
.	Fs	.
Je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
vous	Pp	VOUS
faire	Vvn	FAIRE
voir	Vvn	VOIR
un	Dn	UN
Français	Vvc	Français
sur	S	SUR
son	Ds	SON
retour	Nc	RETOUR
de	S	DE
tendresse	Nc	TENDRESSE
,	Fw	,
c'est-à-dire	Nc	c'est-à-dire
huit	Nc	HUIT
jours	Nc	JOUR|JOURS
après	S	APRÈS
la	Da	LE
déclaration	Nc	DÉCLARATION
.	Fs	.
Voyons	Vvc	VOIR
.	Fs	.
Ma	Ds	MON
foi	Nc	FOI
,	Fw	,
madame	Nc	MADAME
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
bien	Rg	BIEN
las	Ag	LAS
de	S	DE
vos	Ds	VOTRE
manières	Nc	MANIÈRE
;	Fw	;
je	Pp	JE
ne	Rp	NE
viens	Vvc	VENIR
pas	Rg	PAS
chez	S	CHEZ
vous	Pp	VOUS
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
aie	Vuc	AVOIR
quelque	Di	QUELQUE
sujet	Nc	SUJET
de	S	DE
chagrin	Ag	CHAGRIN
.	Fs	.
Vous	Pp	VOUS
y	Pp	Y
venez	Vvc	VENIR
si	Rg	SI
peu	Rg	PEU
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
qu'	Cs	QUE
au	S+Da	À+LE
moins	Nc	MOINS
n'	Rp	NE
en	Pp	EN
avez	Vuc	AVOIR
-vous	Ge	-vous
pas	Rg	PAS
souvent	Rg	SOUVENT
.	Fs	.
Parbleu	I	PARBLEU
,	Fw	,
madame	Nc	MADAME
,	Fw	,
on	Pp	ON
a	Vuc	AVOIR
ses	Ds	SON
affaires	Nc	AFFAIRE|AFFAIRÉ
.	Fs	.
Quand	Cs	QUAND
vous	Pp	VOUS
commenciez	Vvc	COMMENCER
à	S	À
m'	Pp	JE
aimer	Vvn	AIMER
,	Fw	,
vous	Pp	VOUS
n'	Rp	NE
en	Pp	EN
aviez	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
autres	Pi	AUTRE
que	Cs	QUE
votre	Ds	VOTRE
amour	Nc	AMOUR
.	Fs	.
Est	Vuc	ÊTRE
-ce	Vvc	-ce
là	Rg	LÀ
la	Da	LE
tendresse	Nc	TENDRESSE
que	Pr	QUE
vous	Pp	VOUS
m'	Pp	JE
aviez	Vuc	AVOIR
jurée	Ge	JURER
?	Fs	?
Mais	Cc	MAIS
,	Fw	,
madame	Nc	MADAME
,	Fw	,
cela	Pd	CELA
ne	Rp	NE
peut	Vvc	POUVOIR
pas	Rg	PAS
toujours	Rg	TOUJOURS
durer	Vvn	DURER
.	Fs	.
Vous	Pp	VOUS
m'	Pp	JE
aviez	Vuc	AVOIR
tant	Rg	TANT
fait	Ge	FAIRE
de	S	DE
serments	Nc	SERMENT
que	Cs	QUE
votre	Ds	VOTRE
passion	Nc	PASSION
serait	Vuc	ÊTRE
éternelle	Ag	ÉTERNEL
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
le	Pp	IL
croyais	Vvc	CROIRE
.	Fs	.
Ingrat	Ag	INGRAT
!	Fs	!
Infidèle	Nc	Infidèle
!	Fs	!
Oh	I	OH
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
point	Rg	POINT
d'	S	DE
injures	Nc	INJURE
:	Fw	:
vous	Pp	VOUS
pouvez	Vvc	POUVOIR
mettre	Vvn	METTRE
écriteau	Nc	ÉCRITEAU
à	S	À
votre	Ds	VOTRE
porte	Nc	PORTE|PORTÉ
;	Fw	;
prendra	Vvc	PRENDRE
le	Da	LE
bail	Nc	BAIL
de	S	DE
votre	Ds	VOTRE
coeur	Nc	CUR
qui	Pr	QUI
voudra	Vvc	VOULOIR
;	Fw	;
adieu	Nc	ADIEU
...	Fs	...
Voilà	Vvc	Voilà
mon	Ds	MON
Français	Vvc	Français
parti	Nc	PARTI
.	Fs	.
Mais	Cc	MAIS
vraiment	Rg	VRAIMENT
,	Fw	,
mademoiselle	Nc	MONSIEUR
,	Fw	,
si	Cs	SI
cela	Pd	CELA
est	Vuc	ÊTRE
comme	Cs	COMME
vous	Pp	VOUS
voulez	Vvc	VOULOIR
me	Pp	JE
le	Pp	IL
faire	Vvn	FAIRE
entendre	Vvn	ENTENDRE
,	Fw	,
un	Pi	UN
Français	Vvc	Français
pour	S	POUR
une	Dn	UN
femme	Nc	FEMME
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
une	Dn	UN
meilleure	Ag	MEILLEUR
pratique	Nc	PRATIQUE
qu'	Cs	QUE
un	Dn	UN
Italien	Nc	ITALIEN
.	Fs	.
Encore	Rg	ENCORE
pis	Nc	PIS
.	Fs	.
Croyez	Vvc	CROIRE
-moi	Vvc	-moi
,	Fw	,
tenons-nous	Vvc	tenons-nous
comme	Cs	COMME
nous	Pp	NOUS
sommes	Vuc	ÊTRE
.	Fs	.
Pour	S	POUR
moi	Pp	JE
,	Fw	,
infidèle	Ag	INFIDÈLE
pour	S	POUR
infidèle	Nc	INFIDÈLE
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
autant	Rg	AUTANT
Octave	Ag	Octave
qu'	Cs	QUE
un	Dn	UN
autre	Pi	AUTRE
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
mademoiselle	Nc	MONSIEUR
;	Fw	;
je	Pp	JE
vous	Pp	VOUS
promets	Vvc	PROMETTRE
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
entreprendrai	Vvc	ENTREPRENDRE
rien	Pi	RIEN
sur	S	SUR
le	Da	LE
coeur	Nc	CUR
de	S	DE
votre	Ds	VOTRE
amant	Nc	AMANT
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
à	S	À
mon	Ds	MON
égard	Nc	ÉGARD
vous	Pp	VOUS
n'	Rp	NE
aurez	Vuc	AVOIR
point	Rg	POINT
sujet	Nc	SUJET
de	S	DE
crier	Vvn	CRIER
au	S+Da	À+LE
voleur	Nc	VOLEUR
.	Fs	.
Un	Dn	UN
coeur	Nc	CUR
est	Vuc	ÊTRE
pourtant	Rg	POURTANT
un	Dn	UN
larcin	Nc	LARCIN
dont	Pr	DONT
les	Da	LE
femmes	Nc	FEMME
aujourd'hui	Rg	AUJOURD'HUI
ne	Rp	NE
se	Pp	IL
font	Vvc	FAIRE
pas	Rg	PAS
grand	Ag	GRAND
scrupule	Nc	SCRUPULE
.	Fs	.
Scènes	Nc	Scènes
italiennes	Ag	ITALIEN
.	Fs	.
Viens	Vvc	VENIR
çà	Nc	çà
,	Fw	,
Pierrot	Nc	PIERROT
;	Fw	;
je	Pp	JE
vais	Vvc	ALLER
à	S	À
une	Dn	UN
grande	Ag	GRAND
expédition	Nc	EXPÉDITION
;	Fw	;
je	Pp	JE
te	Pp	TU
laisse	Vvc	LAISSER
maître	Nc	MAÎTRE
en	S	EN
ma	Ds	MON
place	Nc	PLACE|PLACÉ
:	Fw	:
prends	Vvc	PRENDRE
bien	Rg	BIEN
garde	Nc	GARDE
à	S	À
la	Da	LE
maison	Nc	MAISON
,	Fw	,
et	Cc	ET
surtout	Rg	SURTOUT
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
se	Pp	IL
passe	Vvc	PASSER
rien	Pi	RIEN
autour	Rg	AUTOUR
de	S	DE
nos	Ds	NOTRE
filles	Nc	FILLE
.	Fs	.
Oh	I	OH
!	Fs	!
Mordi	Nc	Mordi
,	Fw	,
laissez	Vvc	LAISSER
-moi	Vvc	-moi
faire	Vvn	FAIRE
;	Fw	;
si	Cs	SI
elles	Pp	ILS
me	Pp	JE
trompent	Vvc	TROMPER
,	Fw	,
elles	Pp	ILS
seront	Vuc	ÊTRE
bien	Rg	BIEN
fines	Ag	FIN
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
pourtant	Rg	POURTANT
un	Dn	UN
maudit	Nc	MAUDIT
bétail	Nc	BÉTAIL
à	S	À
gouverner	Vvn	GOUVERNER
;	Fw	;
c'	Pd	CE
est	Vuc	ÊTRE
du	S+Da	DE+LE
naturel	Nc	NATUREL
des	S+Da	DE+LE|DE+LES
anguilles	Nc	ANGUILLE
,	Fw	,
cela	Pd	CELA
frétille	Vvc	FRÉTILLER
toujours	Rg	TOUJOURS
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
appeler	Vvn	APPELER
Claudine	Vvc	Claudine
,	Fw	,
et	Cc	ET
lui	Pp	IL
faire	Vvn	FAIRE
une	Dn	UN
petite	Ag	PETIT
exaltation	Nc	EXALTATION
.	Fs	.
Claudine	Vvc	Claudine
!	Fs	!
Regarde	Vvc	REGARDER
-moi	Vvc	-moi
,	Fw	,
Claudine	Vvc	Claudine
...	Fs	...
L'	Vvc	L'
honneur	Nc	HONNEUR
est	Vuc	ÊTRE
un	Dn	UN
joyau	Nc	JOYAU
;	Fw	;
mais	Cc	MAIS
un	Dn	UN
joyau	Nc	JOYAU
qui	Pr	QUI
se	Pp	IL
gâte	Vvc	GÂTER
quand	Cs	QUAND
on	Pp	ON
le	Pp	IL
laisse	Vvc	LAISSER
exposé	Ge	EXPOSER
à	S	À
l'	Da	LE
air	Nc	AIR
.	Fs	.
Une	Dn	UN
fille	Nc	FILLE
est	Vuc	ÊTRE
comme	S	COMME
une	Dn	UN
bouteille	Nc	BOUTEILLE
d'	S	DE
eau	Nc	EAU
de	S	DE
la	Da	LE
reine	Nc	REINE|ROI
d'	S	DE
Hongrie	Nc	Hongrie
;	Fw	;
elle	Pp	IL
perd	Vvc	PERDRE
sa	Ds	SON
vertu	Nc	VERTU
si	Cs	SI
elle	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
bien	Rg	BIEN
bouchée	Ge	BOUCHER
:	Fw	:
c'	Pd	CE
est	Vuc	ÊTRE
ce	Pd	CE
qui	Pr	QUI
fait	Vvc	FAIRE
qu'	Cs	QUE
un	Dn	UN
grand	Ag	GRAND
philosophe	Nc	PHILOSOPHE
dit	Vvc	DIRE
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
une	Dn	UN
femme	Nc	FEMME
demeure	Vvc	DEMEURER
enfermée	Ge	ENFERMER
dans	S	DANS
son	Ds	SON
logis	Nc	LOGIS
.	Fs	.
Il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
parlé	Ge	PARLER
des	S+Da	DE+LE|DE+LES
filles	Nc	FILLE
;	Fw	;
car	Cc	CAR
elles	Pp	ILS
étaient	Vuc	ÊTRE
fort	Rg	FORT
clairsemées	Ge	CLAIRSEMER
dans	S	DANS
son	Ds	SON
temps	Nc	TEMPS
,	Fw	,
aussi	Rg	AUSSI
bien	Rg	BIEN
que	Cs	QUE
dans	S	DANS
celui	Pd	CELUI
-ci	Vvc	-ci
.	Fs	.
Que	Pt	QUE
veux	Vvc	VOULOIR
-tu	Vvc	-tu
donc	Rg	DONC
dire	Vvn	DIRE
,	Fw	,
avec	S	AVEC
tout	Di	TOUT
ton	Ds	TON
galimatias	Nc	GALIMATIAS
?	Fs	?
Es	Vuc	ÊTRE
-tu	Ge	-tu
fou	Ag	FOU
?	Fs	?
Comment	Rt	COMMENT
,	Fw	,
si	Cs	SI
je	Pp	JE
suis	Vuc	ÊTRE
fou	Ag	FOU
!	Fs	!
Vous	Pp	VOUS
ne	Rp	NE
savez	Vvc	SAVOIR
donc	Rg	DONC
pas	Rg	PAS
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
présentement	Rg	PRÉSENTEMENT
votre	Ds	VOTRE
pédagogue	Nc	PÉDAGOGUE
?	Fs	?
Me	Pp	JE
voilà	S	VOILÀ
vraiment	Rg	VRAIMENT
dans	S	DANS
de	Dn	UN
bonnes	Ag	BON
mains	Nc	MAIN
!	Fs	!
Je	Pp	JE
suis	Vuc	ÊTRE
à	S	À
votre	Ds	VOTRE
égard	Nc	ÉGARD
ce	Pd	CE
que	Pr	QUE
la	Da	LE
bride	Nc	BRIDE
est	Vuc	ÊTRE
à	S	À
un	Dn	UN
cheval	Nc	CHEVAL
,	Fw	,
un	Dn	UN
bâton	Nc	BÂTON
à	S	À
un	Dn	UN
aveugle	Ag	AVEUGLE
,	Fw	,
un	Dn	UN
gouvernail	Nc	GOUVERNAIL
à	S	À
un	Dn	UN
vaisseau	Nc	VAISSEAU
:	Fw	:
je	Pp	JE
suis	Vuc	ÊTRE
la	Da	LE
bride	Nc	BRIDE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
êtes	Vuc	ÊTRE
le	Da	LE
cheval	Nc	CHEVAL
;	Fw	;
je	Pp	JE
suis	Vuc	ÊTRE
le	Da	LE
bâton	Nc	BÂTON
,	Fw	,
vous	Pp	VOUS
êtes	Vuc	ÊTRE
l'	Da	LE
aveugle	Ag	AVEUGLE
;	Fw	;
vous	Pp	VOUS
êtes	Vuc	ÊTRE
le	Da	LE
vaisseau	Nc	VAISSEAU
