Hé	Vvc	Hé
voir	Vvn	VOIR
.	Fs	.
Je	Pp	JE
parlais	Vvc	PARLER
tout-à-l'heure	Nc	tout-à-l'heure
de	S	DE
toi	Pp	TU
.	Fs	.
Tu	Pp	TU
arrives	Vvc	ARRIVER
fort	Rg	FORT
à	S	À
propos	Nc	PROPOS
pour	S	POUR
rendre	Vvn	RENDRE
service	Nc	SERVICE
à	S	À
Monsieur	Ag	Monsieur
Aurélio	Nc	Aurélio
,	Fw	,
dans	S	DANS
une	Dn	UN
affaire	Nc	AFFAIRE|AFFAIRÉ
de	S	DE
conséquence	Nc	CONSÉQUENCE
.	Fs	.
Qui	Pt	QUI
?	Fs	?
Monsieur	Nc	MONSIEUR
Aurélio	Nc	Aurélio
,	Fw	,
mon	Ds	MON
ancien	Ag	ANCIEN
maître	Nc	MAÎTRE
?	Fs	?
Celui	Pd	CELUI
qui	Pr	QUI
a	Vuc	AVOIR
tant	Rg	TANT
de	S	DE
noblesse	Nc	NOBLESSE
,	Fw	,
et	Cc	ET
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
jamais	Rg	JAMAIS
le	Da	LE
sou	Nc	SOU
?	Fs	?
Lui-même	Vvc	Lui-même
:	Fw	:
il	Pp	IL
est	Vuc	ÊTRE
aussi	Rg	AUSSI
gueux	Nc	GUEUX
à	S	À
présent	Nc	PRÉSENT
comme	Cs	COMME
il	Pp	IL
était	Vuc	ÊTRE
du	Dp	DU
temps	Nc	TEMPS
que	Pr	QUE
tu	Pp	TU
le	Pp	IL
servais	Vvc	SERVIR
.	Fs	.
Tant	Rg	TANT
pis	Nc	PIS
;	Fw	;
car	Cc	CAR
je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
pas	Rg	PAS
aussi	Rg	AUSSI
sot	Ag	SOT
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
été	Ge	ÊTRE
,	Fw	,
moi	Pp	JE
;	Fw	;
et	Cc	ET
je	Pp	JE
ne	Rp	NE
m'	Pp	JE
emploierai	Vvc	EMPLOYER
jamais	Rg	JAMAIS
pour	S	POUR
qui	Pr	QUI
que	Cs	QUE
ce	Pd	CE
soit	Vuc	ÊTRE
,	Fw	,
qu'	Cs	QUE
auparavant	Rg	AUPARAVANT
je	Pp	JE
ne	Rp	NE
sois	Vuc	ÊTRE
assuré	Ge	ASSURER
de	S	DE
la	Da	LE
récompense	Nc	RÉCOMPENSE
.	Fs	.
Va	Vvc	ALLER
,	Fw	,
va	Vvc	ALLER
,	Fw	,
le	Da	LE
seigneur	Nc	SEIGNEUR
Aurélio	Nc	Aurélio
est	Vuc	ÊTRE
honnête	Ag	HONNÊTE
homme	Nc	HOMME
.	Fs	.
Sers-le	Vvc	Sers-le
bien	Rg	BIEN
,	Fw	,
et	Cc	ET
ne	Rp	NE
te	Pp	TU
mets	Vvc	METTRE
point	Rg	POINT
en	S	EN
peine	Nc	PEINE
;	Fw	;
tes	Ds	TON
gages	Nc	GAGE|GAGES
te	Pp	TU
seront	Vuc	ÊTRE
bien	Rg	BIEN
payés	Ge	PAYER
;	Fw	;
et	Cc	ET
si	Cs	SI
l'	Da	LE
affaire	Nc	AFFAIRE|AFFAIRÉ
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
en	S	EN
tête	Nc	TÊTE
réussit	Vvc	RÉUSSIR
,	Fw	,
je	Pp	JE
te	Pp	TU
réponds	Vvc	RÉPONDRE
d'	S	DE
une	Dn	UN
bonne	Ag	BON
récompense	Nc	RÉCOMPENSE
.	Fs	.
Mais	Cc	MAIS
tire	Vvc	TIRER
-moi	Vvc	-moi
d'	S	DE
un	Dn	UN
doute	Nc	DOUTE
:	Fw	:
il	Pp	IL
a	Vuc	AVOIR
couru	Ge	COURIR
un	Dn	UN
bruit	Nc	BRUIT
que	Pr	QUE
tu	Pp	TU
avais	Vuc	AVOIR
été	Ge	ÊTRE
pendu	Ge	PENDRE
,	Fw	,
et	Cc	ET
je	Pp	JE
te	Pp	TU
croyais	Vvc	CROIRE
déjà	Rg	DÉJÀ
bien	Rg	BIEN
sec	Ag	SEC
.	Fs	.
Eh	I	EH
!	Fs	!
Point	Rg	POINT
du	S+Da	DE+LE
tout	Pi	TOUT
;	Fw	;
je	Pp	JE
me	Pp	JE
porte	Vvc	PORTER
le	Da	LE
mieux	Nc	MIEUX
du	S+Da	DE+LE
monde	Nc	MONDE
:	Fw	:
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
eu	Ge	AVOIR
quelque	Di	QUELQUE
petite	Ag	PETIT
indisposition	Nc	INDISPOSITION
,	Fw	,
et	Cc	ET
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
été	Ge	ÊTRE
sur	S	SUR
le	Da	LE
point	Nc	POINT
de	S	DE
mourir	Vvn	MOURIR
de	S	DE
la	Da	LE
courte	Ag	COURT
haleine	Nc	HALEINE
;	Fw	;
mais	Cc	MAIS
je	Pp	JE
m'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
bien	Rg	BIEN
guéri	Ge	GUÉRIR
.	Fs	.
Conte	Nc	CONTE|CONTÉ
-moi	Vvc	-moi
donc	Rg	DONC
ta	Ds	TON
maladie	Nc	MALADIE
.	Fs	.
Oui-dà	Nc	Oui-dà
.	Fs	.
Tu	Pp	TU
sais	Vvc	SAVOIR
bien	Rg	BIEN
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
toujours	Rg	TOUJOURS
aimé	Ge	AIMER
les	Da	LE
grandes	Ag	GRAND
choses	Nc	CHOSE
:	Fw	:
dès	S	DÈS
le	Da	LE
temps	Nc	TEMPS
même	Ag	MÊME
que	Pr	QUE
nous	Pp	NOUS
avions	Vuc	AVOIR
l'	Da	LE
honneur	Nc	HONNEUR
de	S	DE
servir	Vvn	SERVIR
ensemble	Rg	ENSEMBLE
le	Da	LE
roi	Nc	ROI
sur	S	SUR
ses	Ds	SON
galères	Nc	GALÈRE
...	Fs	...
Ne	Vvc	Ne
parlons	Vvc	PARLER
point	Rg	POINT
de	S	DE
cela	Pd	CELA
;	Fw	;
je	Pp	JE
sais	Vvc	SAVOIR
que	Cs	QUE
tu	Pp	TU
as	Vuc	AVOIR
toujours	Rg	TOUJOURS
été	Ge	ÊTRE
homme	Nc	HOMME
d'	S	DE
esprit	Nc	ESPRIT
.	Fs	.
Je	Pp	JE
n'	Rp	NE
eus	Vuc	AVOIR
pas	Rg	PAS
plus	Rg	PLUS
tôt	Rg	TÔT
quitté	Ge	QUITTER
la	Da	LE
rame	Nc	RAME
,	Fw	,
que	Cs	QUE
je	Pp	JE
me	Pp	JE
jetai	Vvc	JETER
malheureusement	Rg	MALHEUREUSEMENT
dans	S	DANS
les	Da	LE
médailles	Nc	MÉDAILLE|MÉDAILLÉ
.	Fs	.
Comment	Rt	COMMENT
,	Fw	,
dans	S	DANS
les	Da	LE
médailles	Nc	MÉDAILLE|MÉDAILLÉ
?	Fs	?
Dans	S	DANS
les	Da	LE
antiques	Nc	ANTIQUE
?	Fs	?
Non	Rg	NON
,	Fw	,
dans	S	DANS
les	Da	LE
médailles	Nc	MÉDAILLE|MÉDAILLÉ
;	Fw	;
c'est-à-dire	Nc	c'est-à-dire
que	Cs	QUE
quand	Cs	QUAND
je	Pp	JE
n'	Rp	NE
avais	Vuc	AVOIR
rien	Pi	RIEN
à	S	À
faire	Vvn	FAIRE
,	Fw	,
pour	S	POUR
me	Pp	JE
désennuyer	Vvn	DÉSENNUYER
,	Fw	,
je	Pp	JE
m'	Pp	JE
amusais	Vvc	AMUSER
à	S	À
mettre	Vvn	METTRE
le	Da	LE
portrait	Nc	PORTRAIT
du	S+Da	DE+LE
roi	Nc	ROI
sur	S	SUR
des	Dn	UN
pièces	Nc	PIÈCE
de	S	DE
cuivre	Nc	CUIVRE
,	Fw	,
que	Cs	QUE
je	Pp	JE
couvrais	Vvc	COUVRIR
d'	S	DE
argent	Nc	ARGENT
,	Fw	,
et	Cc	ET
que	Cs	QUE
je	Pp	JE
donnais	Vvc	DONNER
à	S	À
mes	Ds	MON
amis	Nc	AMI
pour	S	POUR
du	S+Da	DE+LE
pain	Nc	PAIN
,	Fw	,
du	S+Da	DE+LE
vin	Nc	VIN
,	Fw	,
de	S	DE
la	Da	LE
viande	Nc	VIANDE
,	Fw	,
et	Cc	ET
autres	Ag	AUTRE
choses	Nc	CHOSE
nécessaires	Ag	NÉCESSAIRE
:	Fw	:
mais	Cc	MAIS
comme	Cs	COMME
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
toujours	Rg	TOUJOURS
des	Dn	UN
envieux	Nc	ENVIEUX
dans	S	DANS
le	Da	LE
monde	Nc	MONDE
(	Fw	(
voyez	Vvc	VOIR
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
,	Fw	,
comme	Cs	COMME
on	Pp	ON
empoisonne	Vvc	EMPOISONNER
les	Da	LE
plus	Rg	PLUS
belles	Ag	BEAU
actions	Nc	ACTION
de	S	DE
la	Da	LE
vie	Nc	VIE
!	Fs	!
)	Fw	)
,	Fw	,
on	Pp	ON
fut	Vuc	ÊTRE
dire	Vvn	DIRE
à	S	À
la	Da	LE
justice	Nc	JUSTICE
que	Pr	QUE
je	Pp	JE
me	Pp	JE
mêlais	Vvc	MÊLER
de	S	DE
faire	Vvn	FAIRE
de	S	DE
la	Da	LE
fausse-monnaie	Nc	fausse-monnaie
.	Fs	.
Quelle	Dt	QUEL
apparence	Nc	APPARENCE
?	Fs	?
D'abord	Nc	D'abord
la	Da	LE
justice	Nc	JUSTICE
m'	Pp	JE
envoya	Vvc	ENVOYER
prier	Vvn	PRIER
de	S	DE
lui	Pp	IL
aller	Vvn	ALLER
parler	Vvn	PARLER
.	Fs	.
Qui	Pt	QUI
envoya-t-elle	Vvc	envoya-t-elle
?	Fs	?
Des	S+Da	DE+LE|DE+LES
pages	Nc	PAGE
?	Fs	?
Nenni	Rg	NENNI
,	Fw	,
diable	Ag	DIABLE
!	Fs	!
C'	Pd	CE
étaient	Vuc	ÊTRE
tous	Di	TOUT
gens	Nc	GENS|GENT
de	S	DE
distinction	Nc	DISTINCTION
et	Cc	ET
qualifiés	Ge	QUALIFIER
.	Fs	.
Ils	Pp	ILS
avaient	Vuc	AVOIR
des	Dn	UN
épées	Nc	ÉPÉE
,	Fw	,
des	S+Da	DE+LE|DE+LES
plumets	Nc	PLUMET
bleus	Ag	BLEU
,	Fw	,
des	S+Da	DE+LE|DE+LES
mousquetons	Nc	MOUSQUETON
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
entends	Vvc	ENTENDRE
;	Fw	;
poursuivez	Vvc	POURSUIVRE
.	Fs	.
Ces	Dd	CE
messieurs	Nc	MONSIEUR
montèrent	Vvc	MONTER
donc	Rg	DONC
dans	S	DANS
ma	Ds	MON
chambre	Nc	CHAMBRE
,	Fw	,
et	Cc	ET
,	Fw	,
le	Da	LE
plus	Rg	PLUS
honnêtement	Rg	HONNÊTEMENT
du	S+Da	DE+LE
monde	Nc	MONDE
,	Fw	,
me	Pp	JE
prièrent	Vvc	PRIER
,	Fw	,
de	S	DE
la	Da	LE
part	Nc	PART
de	S	DE
la	Da	LE
justice	Nc	JUSTICE
,	Fw	,
de	S	DE
lui	Pp	IL
aller	Vvn	ALLER
parler	Vvn	PARLER
tout-à-l'heure	Nc	tout-à-l'heure
;	Fw	;
qu'	Cs	QUE
il	Pp	IL
y	Pp	Y
avait	Vuc	AVOIR
un	Dn	UN
carrosse	Nc	CARROSSE
à	S	À
la	Da	LE
porte	Nc	PORTE|PORTÉ
,	Fw	,
qui	Pr	QUI
m'	Pp	JE
attendait	Vvc	ATTENDRE
.	Fs	.
Et	Cc	ET
vous	Pp	VOUS
?	Fs	?
Et	Cc	ET
moi	Pp	JE
,	Fw	,
j'	Pp	JE
eus	Vuc	AVOIR
beau	Ag	BEAU
dire	Vvn	DIRE
que	Cs	QUE
j'	Pp	JE
avais	Vuc	AVOIR
affaire	Nc	AFFAIRE|AFFAIRÉ
,	Fw	,
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
pouvais	Vvc	POUVOIR
pas	Rg	PAS
sortir	Vvn	SORTIR
,	Fw	,
que	Cs	QUE
j'	Pp	JE
irais	Vvc	ALLER
une	Dn	UN
autre	Ag	AUTRE
fois	Nc	FOI|FOIS
,	Fw	,
il	Pp	IL
me	Pp	JE
fut	Vuc	ÊTRE
impossible	Ag	IMPOSSIBLE
de	S	DE
résister	Vvn	RÉSISTER
aux	S+Da	À+LES
honnêtetés	Nc	HONNÊTETÉ
et	Cc	ET
aux	S+Da	À+LES
empressements	Nc	EMPRESSEMENT
de	S	DE
ces	Dd	CE
messieurs	Nc	MONSIEUR
-là	Vvc	-là
.	Fs	.
Aux	S+Da	À+LES
honnêtetés	Nc	HONNÊTETÉ
des	S+Da	DE+LE|DE+LES
pousse-culs	Nc	pousse-culs
.	Fs	.
Oh	I	OH
,	Fw	,
pour	S	POUR
cela	Pd	CELA
,	Fw	,
rien	Pi	RIEN
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
vrai	Ag	VRAI
;	Fw	;
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
jamais	Rg	JAMAIS
vu	Ge	VOIR
de	S	DE
gens	Nc	GENS|GENT
plus	Rg	PLUS
honnêtes	Ag	HONNÊTE
.	Fs	.
L'	Da	LE
un	Pi	UN
m'	Pp	JE
avait	Vuc	AVOIR
pris	Ge	PRENDRE
par	S	PAR
un	Dn	UN
bras	Nc	BRAS
,	Fw	,
aussi	Rg	AUSSI
m'	Pp	JE
avait	Vuc	AVOIR
fait	Ge	FAIRE
l'	Da	LE
autre	Pi	AUTRE
,	Fw	,
en	S	EN
me	Pp	JE
disant	Ga	DIRE
le	Da	LE
plus	Rg	PLUS
obligeamment	Rg	OBLIGEAMMENT
du	S+Da	DE+LE
monde	Nc	MONDE
:	Fw	:
""""	Fw	""""
Oh	I	OH
!	Fs	!
Puisque	Cs	PUISQUE
nous	Pp	NOUS
avons	Vuc	AVOIR
été	Ge	ÊTRE
assez	Rg	ASSEZ
heureux	Ag	HEUREUX
que	Cs	QUE
de	S	DE
vous	Pp	VOUS
trouver	Vvn	TROUVER
,	Fw	,
vous	Pp	VOUS
ne	Rp	NE
nous	Pp	NOUS
échapperez	Vvc	ÉCHAPPER
pas	Rg	PAS
,	Fw	,
et	Cc	ET
nous	Pp	NOUS
aurons	Vuc	AVOIR
le	Da	LE
plaisir	Nc	PLAISIR
de	S	DE
vous	Pp	VOUS
emmener	Vvn	EMMENER
avec	S	AVEC
nous	Pp	NOUS
""""	Fw	""""
;	Fw	;
et	Cc	ET
à	S	À
force	Nc	FORCE|FORCÉ
de	S	DE
civilités	Nc	CIVILITÉ
,	Fw	,
ils	Pp	ILS
m'	Pp	JE
entraînèrent	Vvc	ENTRAÎNER
dans	S	DANS
leur	Ds	LEUR
carrosse	Nc	CARROSSE
,	Fw	,
et	Cc	ET
me	Pp	JE
conduisirent	Vvc	CONDUIRE
à	S	À
la	Da	LE
justice	Nc	JUSTICE
.	Fs	.
D'abord	Nc	D'abord
que	Pr	QUE
je	Pp	JE
fus	Vuc	ÊTRE
arrivé	Ge	ARRIVER
,	Fw	,
on	Pp	ON
me	Pp	JE
présenta	Vvc	PRÉSENTER
à	S	À
cinq	Nc	CINQ
ou	Cc	OU
six	Nc	SIX
visages	Nc	VISAGE
vénérables	Ag	VÉNÉRABLE
,	Fw	,
qui	Pr	QUI
étaient	Vuc	ÊTRE
assis	Ge	ASSEOIR
sur	S	SUR
des	Dn	UN
fleurs-de-lis	Nc	fleurs-de-lis
.	Fs	.
Fort	Rg	FORT
bien	Rg	BIEN
!	Fs	!
Et	Cc	ET
ces	Dd	CE
messieurs	Nc	MONSIEUR
ne	Rp	NE
vous	Pp	VOUS
prièrent	Vvc	PRIER
-ils	Vvn	-ils
point	Rg	POINT
de	S	DE
vous	Pp	VOUS
asseoir	Vvn	ASSEOIR
?	Fs	?
Assurément	Vvc	Assurément
.	Fs	.
Celui	Pd	CELUI
qui	Pr	QUI
était	Vuc	ÊTRE
au	S+Da	À+LE
milieu	Nc	MILIEU
d'	S	DE
eux	Pp	EUX
me	Pp	JE
dit	Vvc	DIRE
:	Fw	:
n'	Rp	NE
est	Vuc	ÊTRE
-ce	Vvc	-ce
point	Rg	POINT
vous	Pp	VOUS
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
qui	Pr	QUI
vous	Pp	VOUS
mêlez	Vvc	MÊLER
de	S	DE
médailles	Nc	MÉDAILLE|MÉDAILLÉ
?	Fs	?
À	Nc	À
quoi	Pr	QUE|QUOI
je	Pp	JE
répondis	Vvc	RÉPONDRE
fort	Rg	FORT
modestement	Rg	MODESTEMENT
:	Fw	:
oui	Ge	OUÏR
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
pour	S	POUR
vous	Pp	VOUS
rendre	Vvn	RENDRE
mes	Ds	MON
très	Rg	TRÈS
humbles	Ag	HUMBLE
services	Nc	SERVICE
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
un	Dn	UN
honnête	Ag	HONNÊTE
homme	Nc	HOMME
,	Fw	,
ajouta-t-il	Vvc	ajouta-t-il
;	Fw	;
tout-à-l'heure	Nc	tout-à-l'heure
nous	Pp	NOUS
allons	Vvc	ALLER
parler	Vvn	PARLER
à	S	À
vous	Pp	VOUS
;	Fw	;
asseyez	Vvc	ASSEOIR
-vous	Nc	-vous
toujours	Rg	TOUJOURS
en	S	EN
attendant	Ga	ATTENDRE
.	Fs	.
Et	Cc	ET
où	Pr	OÙ
t'	Pp	TU
asseoir	Vvn	ASSEOIR
?	Fs	?
Dans	S	DANS
un	Dn	UN
fauteuil	Nc	FAUTEUIL
?	Fs	?
Bon	Ag	BON
!	Fs	!
Sur	S	SUR
une	Dn	UN
petite	Ag	PETIT
chaise	Nc	CHAISE
de	S	DE
bois	Nc	BOIS
qu'	Pr	QUE
on	Pp	ON
avait	Vuc	AVOIR
mise	Ge	METTRE|MISER
à	S	À
côté	Nc	CÔTÉ
de	S	DE
moi	Pp	JE
.	Fs	.
Ces	Dd	CE
messieurs	Nc	MONSIEUR
donc	Rg	DONC
,	Fw	,
après	S	APRÈS
s'	Pp	SE
être	Vun	ÊTRE
parlé	Ge	PARLER
à	S	À
l'	Da	LE
oreille	Nc	OREILLE
,	Fw	,
me	Pp	JE
demandèrent	Vvc	DEMANDER
encore	Rg	ENCORE
si	Rg	SI
véritablement	Rg	VÉRITABLEMENT
c'	Pd	CE
était	Vuc	ÊTRE
moi	Pp	JE
qui	Pr	QUI
avais	Vuc	AVOIR
cet	Dd	CE
heureux	Ag	HEUREUX
talent	Nc	TALENT
?	Fs	?
Je	Pp	JE
leur	Pp	LEUR
répliquai	Vvc	RÉPLIQUER
qu'	Cs	QUE
oui	Rg	OUI
,	Fw	,
que	Cs	QUE
je	Pp	JE
leur	Pp	LEUR
demandais	Vvc	DEMANDER
excuse	Vvc	EXCUSER
si	Cs	SI
je	Pp	JE
ne	Rp	NE
faisais	Vvc	FAIRE
pas	Rg	PAS
aussi	Rg	AUSSI
bien	Rg	BIEN
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
aurais	Vuc	AVOIR
souhaité	Ge	SOUHAITER
;	Fw	;
mais	Cc	MAIS
que	Cs	QUE
j'	Pp	JE
avais	Vuc	AVOIR
grande	Ag	GRAND
envie	Nc	ENVIE
de	S	DE
travailler	Vvn	TRAVAILLER
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
avec	S	AVEC
le	Da	LE
temps	Nc	TEMPS
,	Fw	,
j'	Pp	JE
espérais	Vvc	ESPÉRER
devenir	Vvn	DEVENIR
plus	Rg	PLUS
habile	Ag	HABILE
.	Fs	.
Fort	Rg	FORT
bien	Rg	BIEN
.	Fs	.
Et	Cc	ET
eux	Pp	EUX
parurent	Vvc	PARAÎTRE
fort	Rg	FORT
contents	Ag	CONTENT
de	S	DE
votre	Ds	VOTRE
déclaration	Nc	DÉCLARATION
?	Fs	?
Vous	Pp	VOUS
l'	Pp	IL
avez	Vuc	AVOIR
dit	Ge	DIRE
.	Fs	.
Je	Pp	JE
remarquai	Vvc	REMARQUER
que	Cs	QUE
mon	Ds	MON
discours	Nc	DISCOURS
les	Pp	ILS
avait	Vuc	AVOIR
réjouis	Ge	RÉJOUIR
;	Fw	;
mais	Cc	MAIS
cela	Pd	CELA
n'	Rp	NE
empêcha	Vvc	EMPÊCHER
pas	Rg	PAS
qu'	Cs	QUE
ils	Pp	ILS
ne	Rp	NE
me	Pp	JE
condamnassent	Vvc	CONDAMNER
sur	S	SUR
l'	Da	LE
heure	Nc	HEURE|HURE
à	S	À
être	Vun	ÊTRE
pendu	Ge	PENDRE
et	Cc	ET
étranglé	Ge	ÉTRANGLER
à	S	À
la	Da	LE
Croix	Nc	CROIX
Du	Vvc	Du
Trahoir	Nc	Trahoir
.	Fs	.
Quel	Dt	QUEL
malheur	Nc	MALHEUR
!	Fs	!
Quand	Cs	QUAND
j'	Pp	JE
entendis	Vvc	ENTENDRE
qu'	Cs	QUE
on	Pp	ON
m'	Pp	JE
allait	Vvc	ALLER
pendre	Vvn	PENDRE
,	Fw	,
je	Pp	JE
commençai	Vvc	COMMENCER
à	S	À
crier	Vvn	CRIER
:	Fw	:
mais	Cc	MAIS
,	Fw	,
messieurs	Nc	MONSIEUR
,	Fw	,
vous	Pp	VOUS
n'	Rp	NE
y	Pp	Y
pensez	Vvc	PENSER
pas	Rg	PAS
.	Fs	.
Me	Pp	JE
pendre	Vvn	PENDRE
,	Fw	,
moi	Pp	JE
!	Fs	!
Je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
qu'	Rg	QUE
un	Dn	UN
jeune	Ag	JEUNE
homme	Nc	HOMME
qui	Pr	QUI
ne	Rp	NE
fais	Vvc	FAIRE
que	Rg	QUE
d'	S	DE
entrer	Vvn	ENTRER
dans	S	DANS
le	Da	LE
monde	Nc	MONDE
;	Fw	;
et	Cc	ET
d'ailleurs	Nc	d'ailleurs
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
l'	Da	LE
âge	Nc	ÂGE
compétent	Ag	COMPÉTENT
pour	S	POUR
être	Vun	ÊTRE
pendu	Ge	PENDRE
.	Fs	.
C'	Pd	CE
était	Vuc	ÊTRE
une	Dn	UN
bonne	Ag	BON
raison	Nc	RAISON
celle	Pd	CELUI
-là	Vvc	-là
.	Fs	.
Aussi	Rg	AUSSI
y	Pp	Y
eurent	Vuc	AVOIR
-ils	Ge	-ils
beaucoup	Rg	BEAUCOUP
d'	S	DE
égard	Nc	ÉGARD
;	Fw	;
et	Cc	ET
,	Fw	,
pour	S	POUR
faire	Vvn	FAIRE
les	Da	LE
choses	Nc	CHOSE
dans	S	DANS
l'	Da	LE
ordre	Nc	ORDRE
,	Fw	,
ils	Pp	ILS
me	Pp	JE
firent	Vvc	FAIRE
expédier	Vvn	EXPÉDIER
une	Dn	UN
dispense	Nc	DISPENSE|DISPENSÉ
d'	S	DE
âge	Nc	ÂGE
.	Fs	.
Me	Pp	JE
voilà	S	VOILÀ
donc	Rg	DONC
dans	S	DANS
la	Da	LE
charrette	Nc	CHARRETTE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
disais	Vvc	DIRE
mot	Nc	MOT
;	Fw	;
mais	Cc	MAIS
j'	Pp	JE
enrageais	Vvc	ENRAGER
comme	S	COMME
tous	Di	TOUT
les	Da	LE
diables	Nc	DIABLE
.	Fs	.
Nous	Pp	NOUS
arrivons	Vvc	ARRIVER
enfin	Rg	ENFIN
à	S	À
la	Da	LE
Croix	Nc	CROIX
Du	Vvc	Du
Trahoir	Nc	Trahoir
,	Fw	,
au	S+Da	À+LE
pied	Nc	PIED
de	S	DE
cette	Dd	CE
fatale	Ag	FATAL
colonne	Nc	COLONNE
qui	Pr	QUI
devait	Vvc	DEVOIR
être	Vun	ÊTRE
le	Da	LE
non-plus-ultrà	Nc	non-plus-ultrà
de	S	DE
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
on	Pp	ON
appelle	Vvc	APPELER
vulgairement	Rg	VULGAIREMENT
la	Da	LE
potence	Nc	POTENCE
.	Fs	.
Comme	Cs	COMME
j'	Pp	JE
étais	Vuc	ÊTRE
fort	Rg	FORT
fatigué	Ge	FATIGUER
du	S+Da	DE+LE
voyage	Nc	VOYAGE
,	Fw	,
j'	Pp	JE
avais	Vuc	AVOIR
soif	Nc	SOIF
,	Fw	,
je	Pp	JE
demandai	Vvc	DEMANDER
à	S	À
boire	Vvn	BOIRE
:	Fw	:
on	Pp	ON
me	Pp	JE
proposa	Vvc	PROPOSER
si	Cs	SI
je	Pp	JE
voulais	Vvc	VOULOIR
de	S	DE
la	Da	LE
bière	Nc	BIÈRE
.	Fs	.
Je	Pp	JE
dis	Vvc	DIRE
que	Rg	QUE
non	Rg	NON
,	Fw	,
et	Cc	ET
que	Cs	QUE
cela	Pd	CELA
pourrait	Vvc	POUVOIR
par	S	PAR
la	Da	LE
suite	Nc	SUITE
me	Pp	JE
donner	Vvn	DONNER
la	Da	LE
gravelle	Nc	GRAVELLE
;	Fw	;
je	Pp	JE
priai	Vvc	PRIER
seulement	Rg	SEULEMENT
les	Da	LE
archers	Nc	ARCHER
de	S	DE
me	Pp	JE
laisser	Vvn	LAISSER
boire	Vvn	BOIRE
à	S	À
la	Da	LE
fontaine	Nc	FONTAINE
.	Fs	.
On	Pp	ON
se	Pp	IL
range	Vvc	RANGER
en	S	EN
haie	Nc	HAIE
;	Fw	;
je	Pp	JE
m'	Pp	JE
approche	Vvc	APPROCHER
de	S	DE
la	Da	LE
fontaine	Nc	FONTAINE
;	Fw	;
je	Pp	JE
donne	Vvc	DONNER
un	Dn	UN
coup	Nc	COUP
d'	S	DE
oeil	Nc	IL
autour	Rg	AUTOUR
de	S	DE
moi	Pp	JE
,	Fw	,
et	Cc	ET
zest	Nc	ZEST
,	Fw	,
je	Pp	JE
m'	Pp	JE
élance	Vvc	ÉLANCER
la	Da	LE
tête	Nc	TÊTE
en	S	EN
avant	Rg	AVANT
dans	S	DANS
le	Da	LE
robinet	Nc	ROBINET
de	S	DE
la	Da	LE
fontaine	Nc	FONTAINE
.	Fs	.
Les	Da	LE
archers	Nc	ARCHER
,	Fw	,
surpris	Ge	SURPRENDRE
,	Fw	,
courent	Vvc	COURIR
à	S	À
moi	Pp	JE
,	Fw	,
et	Cc	ET
me	Pp	JE
tirent	Vvc	TIRER
par	S	PAR
les	Da	LE
pieds	Nc	PIED
;	Fw	;
et	Cc	ET
moi	Pp	JE
je	Pp	JE
m'	Pp	JE
enfonce	Vvc	ENFONCER
toujours	Rg	TOUJOURS
avec	S	AVEC
les	Da	LE
mains	Nc	MAIN
,	Fw	,
de	S	DE
manière	Nc	MANIÈRE
que	Pr	QUE
j'	Pp	JE
entrai	Vvc	ENTRER
tout	Di	TOUT
entier	Ag	ENTIER
dans	S	DANS
le	Da	LE
tuyau	Nc	TUYAU
de	S	DE
la	Da	LE
fontaine	Nc	FONTAINE
,	Fw	,
et	Cc	ET
il	Pp	IL
ne	Rp	NE
resta	Vvc	RESTER
aux	S+Da	À+LES
archers	Nc	ARCHER
que	Cs	QUE
mes	Ds	MON
souliers	Nc	SOULIER
pour	S	POUR
les	Pp	ILS
pendre	Vvn	PENDRE
.	Fs	.
Du	S+Da	DE+LE
robinet	Nc	ROBINET
de	S	DE
la	Da	LE
fontaine	Nc	FONTAINE
