Crispe	Vvc	CRISPER
à	S	À
mon	Ds	MON
tyran	Nc	TYRAN
en	S	EN
fille	Nc	FILLE
d'	S	DE
empereur	Nc	EMPEREUR
.	Fs	.
Il	Pp	IL
fallait	Vvc	FALLOIR
me	Pp	JE
cacher	Vvn	CACHER
avec	S	AVEC
quelque	Di	QUELQUE
artifice	Nc	ARTIFICE
Que	Vvc	Que
j'	Pp	JE
étais	Vuc	ÊTRE
Pulchérie	Ge	Pulchérie
et	Cc	ET
fille	Nc	FILLE
de	S	DE
Maurice	Nc	Maurice
Si	Vvc	Si
tu	Pp	TU
faisais	Vvc	FAIRE
dessein	Nc	DESSEIN
de	S	DE
m'	Pp	JE
éblouir	Vvn	ÉBLOUIR
les	Da	LE
yeux	Nc	OEIL|YEUX
Jusqu'	Vvc	Jusqu'
à	S	À
prendre	Vvn	PRENDRE
tes	Ds	TON
dons	Nc	DON
pour	S	POUR
des	Dn	UN
dons	Nc	DON
précieux	Ag	PRÉCIEUX
.	Fs	.
Vois	Vvc	ALLER|VOIR
quels	Dt	QUEL
sont	Vuc	ÊTRE
ces	Dd	CE
présents	Nc	PRÉSENT
dont	Pr	DONT
le	Da	LE
refus	Nc	REFUS
t'	Pp	TU
étonne	Vvc	ÉTONNER
:	Fw	:
Tu	Pp	TU
me	Pp	JE
donnes	Vvc	DONNER
,	Fw	,
dis	Vvc	DIRE
-tu	Vvn	-tu
,	Fw	,
ton	Ds	TON
fils	Nc	FIL|FILS
et	Cc	ET
ta	Ds	TON
couronne	Nc	COURONNE
,	Fw	,
Mais	Vvc	Mais
que	Cs	QUE
me	Pp	JE
donnes	Vvc	DONNER
-tu	Vvn	-tu
,	Fw	,
puisque	Cs	PUISQUE
l'	Da	LE
une	Pi	UN
est	Vuc	ÊTRE
à	S	À
moi	Pp	JE
Et	Vvc	Et
l'	Da	LE
autre	Pi	AUTRE
en	Pp	EN
est	Vuc	ÊTRE
indigne	Ag	INDIGNE
,	Fw	,
étant	Ga	ÊTRE
sorti	Ge	SORTIR
de	S	DE
toi	Pp	TU
?	Fs	?
Ta	Ds	TON
libéralité	Nc	LIBÉRALITÉ
me	Pp	JE
fait	Vvc	FAIRE
peine	Nc	PEINE
à	S	À
comprendre	Vvn	COMPRENDRE
:	Fw	:
Tu	Pp	TU
parles	Vvc	PARLER
de	S	DE
donner	Vvn	DONNER
,	Fw	,
quand	Cs	QUAND
tu	Pp	TU
ne	Rp	NE
fais	Vvc	FAIRE
que	Rg	QUE
rendre	Vvn	RENDRE
,	Fw	,
Et	Vvc	Et
puisque	Cs	PUISQUE
avecque	Vvc	avecque
moi	Pp	JE
tu	Pp	TU
veux	Vvc	VOULOIR
le	Pp	IL
couronner	Vvn	COURONNER
,	Fw	,
Tu	Vvc	Tu
ne	Rp	NE
me	Pp	JE
rends	Vvc	RENDRE
mon	Ds	MON
bien	Nc	BIEN
que	Cs	QUE
pour	S	POUR
te	Pp	TU
le	Pp	IL
donner	Vvn	DONNER
.	Fs	.
Tu	Pp	TU
veux	Vvc	VOULOIR
que	Cs	QUE
cet	Dd	CE
hymen	Nc	HYMEN
,	Fw	,
que	Cs	QUE
tu	Pp	TU
m'	Pp	JE
oses	Vvc	OSER
prescrire	Vvn	PRESCRIRE
,	Fw	,
Porte	Vvc	PORTER
dans	S	DANS
ta	Ds	TON
maison	Nc	MAISON
les	Da	LE
titres	Nc	TITRE
de	S	DE
l'	Da	LE
empire	Nc	EMPIRE
,	Fw	,
Et	Vvc	Et
de	S	DE
cruel	Ag	CRUEL
tyran	Nc	TYRAN
,	Fw	,
d'	S	DE
infâme	Ag	INFÂME
ravisseur	Nc	RAVISSEUR
,	Fw	,
Te	Vvc	Te
fasse	Vvc	FAIRE
vrai	Ag	VRAI
monarque	Nc	MONARQUE
,	Fw	,
et	Cc	ET
juste	Ag	JUSTE
possesseur	Nc	POSSESSEUR
.	Fs	.
Ne	Rp	NE
reproche	Vvc	REPROCHER
donc	Rg	DONC
plus	Rg	PLUS
à	S	À
mon	Ds	MON
âme	Nc	ÂME
indignée	Ge	INDIGNER
Qu'	Vvc	Qu'
en	S	EN
perdant	Ga	PERDRE
tous	Di	TOUT
les	Da	LE
miens	Ps	MIEN
tu	Pp	TU
m'	Pp	JE
as	Vuc	AVOIR
seule	Ag	SEUL
épargnée	Ge	ÉPARGNER
:	Fw	:
Cette	Dd	CE
feinte	Nc	FEINTE
douceur	Nc	DOUCEUR
,	Fw	,
cette	Dd	CE
ombre	Nc	OMBRE
d'	S	DE
amitié	Nc	AMITIÉ
,	Fw	,
Vint	Vvc	VENIR
de	S	DE
ta	Ds	TON
politique	Nc	POLITIQUE
,	Fw	,
et	Cc	ET
non	Rg	NON
de	S	DE
ta	Ds	TON
pitié	Nc	PITIÉ
;	Fw	;
Ton	Vvc	Ton
intérêt	Nc	INTÉRÊT
dès	S	DÈS
lors	Nc	LORD
fit	Vvc	FAIRE
seul	Ag	SEUL
cette	Dd	CE
réserve	Nc	RÉSERVE
;	Fw	;
Tu	Vvc	Tu
m'	Pp	JE
as	Vuc	AVOIR
laissé	Ge	LAISSER
la	Da	LE
vie	Nc	VIE
afin	S	AFIN
qu'	Cs	QUE
elle	Pp	IL
te	Pp	TU
serve	Vvc	SERVIR
,	Fw	,
Et	Vvc	Et
,	Fw	,
mal	Rg	MAL
sûr	Ag	SÛR
dans	S	DANS
un	Dn	UN
trône	Nc	TRÔNE
où	Pr	OÙ
tu	Pp	TU
crains	Vvc	CRAINDRE
l'	Da	LE
avenir	Nc	AVENIR
,	Fw	,
Tu	Vvc	Tu
ne	Rp	NE
m'	Pp	JE
y	Pp	Y
veux	Vvc	VOULOIR
placer	Vvn	PLACER
que	Cs	QUE
pour	S	POUR
t'	Pp	TU
y	Pp	Y
maintenir	Vvn	MAINTENIR
;	Fw	;
Tu	Vvc	Tu
ne	Rp	NE
m'	Pp	JE
y	Pp	Y
fais	Vvc	FAIRE
monter	Vvn	MONTER
que	Cs	QUE
de	S	DE
peur	Nc	PEUR
d'	S	DE
en	Pp	EN
descendre	Vvn	DESCENDRE
.	Fs	.
Mais	Cc	MAIS
connais	Vvc	CONNAÎTRE
Pulchérie	Vvc	Pulchérie
,	Fw	,
et	Cc	ET
cesse	Vvc	CESSER
de	S	DE
prétendre	Vvn	PRÉTENDRE
:	Fw	:
Je	Pp	JE
sais	Vvc	SAVOIR
qu'	Cs	QUE
il	Pp	IL
m'	Pp	JE
appartient	Vvc	APPARTENIR
,	Fw	,
ce	Dd	CE
trône	Nc	TRÔNE
où	Pr	OÙ
tu	Pp	TU
te	Pp	TU
sieds	Vvc	sieds
,	Fw	,
Que	Vvc	Que
c'	Pd	CE
est	Vuc	ÊTRE
à	S	À
moi	Pp	JE
d'	S	DE
y	Pp	Y
voir	Vvn	VOIR
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
à	S	À
mes	Ds	MON
pieds	Nc	PIED
;	Fw	;
Mais	Vvc	Mais
comme	Cs	COMME
il	Pp	IL
est	Vuc	ÊTRE
encor	Nc	encor
teint	Vvc	TEINDRE
du	S+Da	DE+LE
sang	Nc	SANG
de	S	DE
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
S'	Vvc	S'
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
lavé	Ge	LAVER
du	S+Da	DE+LE
tien	Ps	TIEN
,	Fw	,
il	Pp	IL
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
me	Pp	JE
plaire	Vvn	PLAIRE
;	Fw	;
Et	Vvc	Et
ta	Ds	TON
mort	Nc	MORT
,	Fw	,
que	Cs	QUE
mes	Ds	MON
vœux	Nc	vœux
s'	Pp	SE
efforcent	Vvc	EFFORCER
de	S	DE
hâter	Vvn	HÂTER
,	Fw	,
Est	Vvc	Est
l'	Da	LE
unique	Ag	UNIQUE
degré	Nc	DEGRÉ
par	S	PAR
où	Pr	OÙ
j'	Pp	JE
y	Pp	Y
veux	Vvc	VOULOIR
monter	Vvn	MONTER
.	Fs	.
Voilà	Vvc	Voilà
quelle	Dt	QUEL
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
et	Cc	ET
quelle	Dt	QUEL
je	Pp	JE
veux	Vvc	VOULOIR
être	Vun	ÊTRE
.	Fs	.
Qu'	Cs	QUE
un	Dn	UN
autre	Pi	AUTRE
t'	Pp	TU
aime	Vvc	AIMER
en	S	EN
père	Nc	PÈRE
ou	Pr	OÙ
te	Pp	TU
redoute	Vvc	REDOUTER
en	S	EN
maître	Nc	MAÎTRE
,	Fw	,
Le	Vvc	Le
cœur	Nc	cœur
de	S	DE
Pulchérie	Nc	Pulchérie
est	Vuc	ÊTRE
trop	Rg	TROP
haut	Ag	HAUT
et	Cc	ET
trop	Rg	TROP
franc	Ag	FRANC
Pour	Nc	POUR
craindre	Vvn	CRAINDRE
ou	Cc	OU
pour	S	POUR
flatter	Vvn	FLATTER
le	Da	LE
bourreau	Nc	BOURREAU
de	S	DE
son	Ds	SON
sang	Nc	SANG
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
forcé	Ge	FORCER
ma	Ds	MON
colère	Nc	COLÈRE
à	S	À
te	Pp	TU
prêter	Vvn	PRÊTER
silence	Nc	SILENCE
Pour	Ag	Pour
voir	Vvn	VOIR
à	S	À
quel	Dt	QUEL
excès	Nc	EXCÈS
irait	Vvc	ALLER
ton	Ds	TON
insolence	Nc	INSOLENCE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
ce	Pd	CE
qui	Pr	QUI
t'	Pp	TU
abuse	Vvc	ABUSER
,	Fw	,
et	Cc	ET
me	Pp	JE
fait	Vvc	FAIRE
mépriser	Vvn	MÉPRISER
,	Fw	,
Et	Vvc	Et
t'	Pp	TU
aime	Vvc	AIMER
encore	Rg	ENCORE
assez	Rg	ASSEZ
pour	S	POUR
te	Pp	TU
désabuser	Vvn	DÉSABUSER
.	Fs	.
N'	Rp	NE
estime	Vvc	ESTIMER
plus	Rg	PLUS
mon	Ds	MON
sceptre	Nc	SCEPTRE
usurpé	Ge	USURPER
sur	S	SUR
ton	Ds	TON
père	Nc	PÈRE
,	Fw	,
Ni	Vvc	Ni
que	Cs	QUE
pour	S	POUR
l'	Pp	IL
appuyer	Vvn	APPUYER
ta	Ds	TON
main	Nc	MAIN
soit	Vuc	ÊTRE
nécessaire	Ag	NÉCESSAIRE
:	Fw	:
Depuis	S	DEPUIS
vingt	Nc	VINGT
ans	Nc	AN
je	Pp	JE
règne	Vvc	RÉGNER
,	Fw	,
et	Cc	ET
je	Pp	JE
règne	Vvc	RÉGNER
sans	S	SANS
toi	Pp	TU
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
en	Pp	EN
eus	Vuc	AVOIR
tout	Di	TOUT
le	Da	LE
droit	Nc	DROIT
du	S+Da	DE+LE
choix	Nc	CHOIX
qu'	Pr	QUE
on	Pp	ON
fit	Vvc	FAIRE
de	S	DE
moi	Pp	JE
.	Fs	.
Le	Da	LE
trône	Nc	TRÔNE
où	Pr	OÙ
je	Pp	JE
me	Pp	JE
sieds	Vvc	sieds
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
un	Dn	UN
bien	Nc	BIEN
de	S	DE
race	Nc	RACE
:	Fw	:
L'	Da	LE
armée	Nc	ARMÉE
a	Vuc	AVOIR
ses	Ds	SON
raisons	Nc	RAISON
pour	S	POUR
remplir	Vvn	REMPLIR
cette	Dd	CE
place	Nc	PLACE|PLACÉ
;	Fw	;
Son	Nc	SON
choix	Nc	CHOIX
en	Pp	EN
est	Vuc	ÊTRE
le	Da	LE
titre	Nc	TITRE
;	Fw	;
et	Cc	ET
tel	Ag	TEL
est	Vuc	ÊTRE
notre	Ds	NOTRE
sort	Nc	SORT
,	Fw	,
Qu'	Vvc	Qu'
une	Dn	UN
autre	Ag	AUTRE
élection	Nc	ÉLECTION
nous	Pp	NOUS
condamne	Vvc	CONDAMNER
à	S	À
la	Da	LE
mort	Nc	MORT
.	Fs	.
Celle	Pd	CELUI
qu'	Pr	QUE
on	Pp	ON
fit	Vvc	FAIRE
de	S	DE
moi	Pp	JE
fut	Vuc	ÊTRE
l'	Da	LE
arrêt	Nc	ARRÊT
de	S	DE
Maurice	Nc	Maurice
;	Fw	;
J'	Vvc	J'
en	Pp	EN
vis	Vvc	VIVRE|VOIR
avec	S	AVEC
regret	Nc	REGRET
le	Da	LE
triste	Ag	TRISTE
sacrifice	Nc	SACRIFICE
;	Fw	;
Au	Vvc	Au
repos	Nc	REPOS
de	S	DE
l'	Pp	IL
Etat	Vvc	Etat
il	Pp	IL
fallut	Vvc	FALLOIR
l'	Pp	IL
accorder	Vvn	ACCORDER
;	Fw	;
Mon	Nc	Mon
cœur	Ag	cœur
,	Fw	,
qui	Pr	QUI
résistait	Vvc	RÉSISTER
,	Fw	,
fut	Vuc	ÊTRE
contraint	Ge	CONTRAINDRE
de	S	DE
céder	Vvn	CÉDER
.	Fs	.
Mais	Cc	MAIS
pour	S	POUR
remettre	Vvn	REMETTRE
un	Dn	UN
jour	Nc	JOUR
l'	Da	LE
empire	Nc	EMPIRE
en	S	EN
sa	Ds	SON
famille	Nc	FAMILLE
Je	Ag	Je
fis	Vvc	FAIRE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
pus	Vvc	POUVOIR
:	Fw	:
je	Pp	JE
conservai	Vvc	CONSERVER
sa	Ds	SON
fille	Nc	FILLE
,	Fw	,
Et	Vvc	Et
,	Fw	,
sans	S	SANS
avoir	Vun	AVOIR
besoin	Nc	BESOIN
de	S	DE
titre	Nc	TITRE
ni	Cc	NI
d'	S	DE
appui	Nc	APPUI
,	Fw	,
Je	Vvc	Je
te	Pp	TU
fais	Vvc	FAIRE
part	Nc	PART
d'	S	DE
un	Dn	UN
bien	Nc	BIEN
qui	Pr	QUI
n'	Rp	NE
était	Vuc	ÊTRE
plus	Rg	PLUS
à	S	À
lui	Pp	IL
.	Fs	.
Un	Dn	UN
chétif	Ag	CHÉTIF
centenier	Nc	CENTENIER
des	S+Da	DE+LE|DE+LES
troupes	Nc	TROUPE
de	S	DE
Mysie	Nc	Mysie
,	Fw	,
Qu'	Vvc	Qu'
un	Dn	UN
gros	Nc	GROS
de	S	DE
mutinés	Nc	MUTINÉ
élut	Vvc	ÉLIRE
par	S	PAR
fantaisie	Nc	FANTAISIE
,	Fw	,
Oser	Nc	OSER
arrogamment	Rg	ARROGAMMENT
se	Pp	IL
vanter	Vvn	VANTER
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
D'	Vvc	D'
être	Vun	ÊTRE
juste	Ag	JUSTE
seigneur	Nc	SEIGNEUR
du	S+Da	DE+LE
bien	Nc	BIEN
de	S	DE
mes	Ds	MON
aïeux	Nc	AÏEUL
!	Fs	!
Lui	Pp	IL
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
pour	S	POUR
l'	Da	LE
empire	Nc	EMPIRE
autre	Ag	AUTRE
droit	Nc	DROIT
que	Cs	QUE
ses	Ds	SON
crimes	Nc	CRIME
,	Fw	,
Lui	Pd	Lui
qui	Pr	QUI
de	S	DE
tous	Di	TOUT
les	Da	LE
miens	Ps	MIEN
fit	Vvc	FAIRE
autant	Rg	AUTANT
de	S	DE
victimes	Nc	VICTIME
,	Fw	,
Croire	Nc	CROIRE
s'	Pp	SE
être	Vun	ÊTRE
lavé	Ge	LAVER
d'	S	DE
un	Dn	UN
si	Rg	SI
noir	Ag	NOIR
attentat	Nc	ATTENTAT
En	Vvc	En
imputant	Ga	IMPUTER
leur	Ds	LEUR
perte	Nc	PERTE
au	S+Da	À+LE
repos	Nc	REPOS
de	S	DE
l'	Pp	IL
Etat	Vvc	Etat
!	Fs	!
Il	Pp	IL
fait	Vvc	FAIRE
plus	Rg	PLUS
,	Fw	,
il	Pp	IL
me	Pp	JE
croit	Vvc	CROIRE|CROÎTRE
digne	Ag	DIGNE
de	S	DE
cette	Dd	CE
excuse	Nc	EXCUSE
!	Fs	!
Souffre	Vvc	SOUFFRIR
,	Fw	,
souffre	Vvc	SOUFFRIR
à	S	À
ton	Ds	TON
tour	Nc	TOUR
que	Pr	QUE
je	Pp	JE
te	Pp	TU
désabuse	Vvc	DÉSABUSER
,	Fw	,
Apprends	Vvc	APPRENDRE
que	Rg	QUE
si	Rg	SI
jadis	Rg	JADIS
quelques	Di	QUELQUE
séditions	Nc	SÉDITION
Usurpèrent	Vvc	Usurpèrent
le	Da	LE
droit	Nc	DROIT
de	S	DE
ces	Dd	CE
élections	Nc	ÉLECTION
,	Fw	,
L'	Vvc	L'
empire	Nc	EMPIRE
était	Vuc	ÊTRE
chez	S	CHEZ
nous	Pp	NOUS
un	Dn	UN
bien	Rg	BIEN
héréditaire	Ag	HÉRÉDITAIRE
:	Fw	:
Maurice	Nc	Maurice
ne	Rp	NE
l'	Pp	IL
obtint	Vvc	OBTENIR
qu'	Cs	QUE
en	S	EN
gendre	Nc	GENDRE
de	S	DE
Tibère	Nc	Tibère
,	Fw	,
Et	Vvc	Et
l'	Pp	IL
on	Pp	ON
voit	Vvc	VOIR
depuis	S	DEPUIS
lui	Pp	IL
remonter	Vvn	REMONTER
mon	Ds	MON
destin	Nc	DESTIN
Jusqu'	Vvc	Jusqu'
au	S+Da	À+LE
grand	Ag	GRAND
Théodose	Nc	Théodose
,	Fw	,
et	Cc	ET
jusqu'	S	JUSQUE
à	S	À
Constantin	Nc	Constantin
,	Fw	,
Et	Vvc	Et
je	Pp	JE
pourrais	Vvc	POUVOIR
avoir	Vun	AVOIR
l'	Da	LE
âme	Nc	ÂME
assez	Rg	ASSEZ
abattue	Ge	ABATTRE
...	Fs	...
Eh	Nc	Eh
bien	Rg	BIEN
,	Fw	,
si	Cs	SI
tu	Pp	TU
le	Pp	IL
veux	Vvc	VOULOIR
,	Fw	,
je	Pp	JE
te	Pp	TU
le	Pp	IL
restitue	Vvc	RESTITUER
,	Fw	,
Cet	Vvc	Cet
empire	Nc	EMPIRE
,	Fw	,
et	Cc	ET
consens	Vvc	CONSENTIR
encor	Nc	encor
que	Cs	QUE
ta	Ds	TON
fierté	Nc	FIERTÉ
Impute	Vvc	IMPUTER
à	S	À
mes	Ds	MON
remords	Nc	REMORD
l'	Da	LE
effet	Nc	EFFET
de	S	DE
ma	Ds	MON
bonté	Nc	BONTÉ
:	Fw	:
Dis	Vvc	DIRE
que	Cs	QUE
je	Pp	JE
te	Pp	TU
le	Pp	IL
rends	Vvc	RENDRE
,	Fw	,
et	Cc	ET
te	Pp	TU
fais	Vvc	FAIRE
des	Dn	UN
caresses	Nc	CARESSE
Pour	Ag	Pour
apaiser	Vvn	APAISER
des	S+Da	DE+LE|DE+LES
tiens	Vvc	TENIR
les	Da	LE
ombres	Nc	OMBRE
vengeresses	Nc	VENGEUR
,	Fw	,
Et	Vvc	Et
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
pourra	Vvc	POUVOIR
,	Fw	,
sous	S	SOUS
quelque	Di	QUELQUE
autre	Ag	AUTRE
couleur	Nc	COULEUR
,	Fw	,
Autoriser	Vvn	AUTORISER
ta	Ds	TON
haine	Nc	HAINE
et	Cc	ET
flatter	Vvn	FLATTER
ta	Ds	TON
douleur	Nc	DOULEUR
.	Fs	.
Par	S	PAR
un	Dn	UN
dernier	Ag	DERNIER
effort	Nc	EFFORT
je	Pp	JE
veux	Vvc	VOULOIR
souffrir	Vvn	SOUFFRIR
la	Da	LE
rage	Nc	RAGE
Qu'	Vvc	Qu'
allume	Ge	ALLUMER
dans	S	DANS
ton	Ds	TON
cœur	Nc	cœur
cette	Dd	CE
sanglante	Ag	SANGLANT
image	Nc	IMAGE
.	Fs	.
Mais	Cc	MAIS
que	Cs	QUE
t'	Pp	TU
a	Vuc	AVOIR
fait	Ge	FAIRE
mon	Ds	MON
fils	Nc	FIL|FILS
?	Fs	?
Était-il	Nc	Était-il
,	Fw	,
au	S+Da	À+LE
berceau	Nc	BERCEAU
,	Fw	,
Des	Vvc	Des
tiens	Vvc	TENIR
que	Cs	QUE
je	Pp	JE
perdis	Vvc	PERDRE
le	Da	LE
juge	Nc	JUGE
ou	Cc	OU
le	Da	LE
bourreau	Nc	BOURREAU
?	Fs	?
Tant	Rg	TANT
de	S	DE
vertus	Nc	VERTU
qu'	Cs	QUE
en	S	EN
lui	Pp	IL
le	Da	LE
monde	Nc	MONDE
entier	Ag	ENTIER
admire	Vvc	ADMIRER
Ne	Vvc	Ne
l'	Pp	IL
ont	Vuc	AVOIR
-elles	Ag	-elles
pas	Rg	PAS
fait	Ge	FAIRE
trop	Rg	TROP
digne	Ag	DIGNE
de	S	DE
l'	Da	LE
empire	Nc	EMPIRE
?	Fs	?
En	Pp	EN
ai	Vuc	AVOIR
-je	Ge	-je
eu	Ge	AVOIR
quelque	Di	QUELQUE
espoir	Nc	ESPOIR
qu'	Pr	QUE
il	Pp	IL
n'	Rp	NE
ait	Vuc	AVOIR
assez	Rg	ASSEZ
rempli	Ge	REMPLIR
?	Fs	?
Et	Cc	ET
voit	Vvc	VOIR
-on	Nc	-on
sous	S	SOUS
le	Da	LE
ciel	Nc	CIEL
prince	Nc	PRINCE
plus	Rg	PLUS
accompli	Ge	ACCOMPLIR
?	Fs	?
Un	Dn	UN
cœur	Nc	cœur
comme	S	COMME
le	Da	LE
tien	Ps	TIEN
,	Fw	,
si	Rg	SI
grand	Ag	GRAND
,	Fw	,
si	Rg	SI
magnanime	Ag	MAGNANIME
...	Fs	...
Va	Vvc	ALLER
,	Fw	,
je	Pp	JE
ne	Rp	NE
confonds	Vvc	CONFONDRE
point	Rg	POINT
ses	Ds	SON
vertus	Nc	VERTU
et	Cc	ET
ton	Ds	TON
crime	Nc	CRIME
.	Fs	.
Comme	S	COMME
ma	Ds	MON
haine	Nc	HAINE
est	Vuc	ÊTRE
juste	Ag	JUSTE
et	Cc	ET
ne	Rp	NE
m'	Pp	JE
aveugle	Vvc	AVEUGLER
pas	Rg	PAS
,	Fw	,
J'	Vvc	J'
en	Pp	EN
vois	Vvc	ALLER|VOIR
assez	Rg	ASSEZ
en	S	EN
lui	Pp	IL
pour	S	POUR
les	Da	LE
plus	Rg	PLUS
grands	Ag	GRAND
États	Nc	États
;	Fw	;
J'	Vvc	J'
admire	Vvc	ADMIRER
chaque	Di	CHAQUE
jour	Nc	JOUR
les	Da	LE
preuves	Nc	PREUVE
qu'	Pr	QUE
il	Pp	IL
en	Pp	EN
donne	Vvc	DONNER
;	Fw	;
J'	Vvc	J'
honore	Vvc	HONORER
sa	Ds	SON
valeur	Nc	VALEUR
,	Fw	,
j'	Pp	JE
estime	Vvc	ESTIMER
sa	Ds	SON
personne	Nc	PERSONNE
,	Fw	,
Et	Vvc	Et
penche	Vvc	PENCHER
d'autant	Ag	d'autant
plus	Rg	PLUS
à	S	À
lui	Pp	IL
vouloir	Vvn	VOULOIR
du	S+Da	DE+LE
bien	Nc	BIEN
Que	Vvc	Que
,	Fw	,
s'	Cs	SI
en	Pp	EN
voyant	Ga	VOIR
indigne	Ag	INDIGNE
,	Fw	,
il	Pp	IL
ne	Rp	NE
demande	Vvc	DEMANDER
rien	Pi	RIEN
,	Fw	,
Que	Vvc	Que
ses	Ds	SON
longues	Ag	LONG
froideurs	Nc	FROIDEUR
témoignent	Vvc	TÉMOIGNER
qu'	Cs	QUE
il	Pp	IL
s'	Pp	SE
irrite	Vvc	IRRITER
De	Vvc	De
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
veut	Vvc	VOULOIR
de	S	DE
moi	Pp	JE
par	S	PAR
delà	Vvc	delà
son	Ds	SON
mérite	Nc	MÉRITE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
de	S	DE
tes	Ds	TON
projets	Nc	PROJET
son	Ds	SON
cœur	Nc	cœur
triste	Ag	TRISTE
et	Cc	ET
confus	Ag	CONFUS
Pour	Nc	POUR
m'	Pp	JE
en	Pp	EN
faire	Vvn	FAIRE
justice	Nc	JUSTICE
approuve	Vvc	APPROUVER
mes	Ds	MON
refus	Nc	REFUS
.	Fs	.
Ce	Dd	CE
fils	Nc	FIL|FILS
si	Rg	SI
vertueux	Ag	VERTUEUX
d'	S	DE
un	Dn	UN
père	Nc	PÈRE
si	Rg	SI
coupable	Ag	COUPABLE
,	Fw	,
S'	Vvc	S'
il	Pp	IL
ne	Rp	NE
devait	Vvc	DEVOIR
régner	Vvn	RÉGNER
,	Fw	,
me	Pp	JE
pourrait	Vvc	POUVOIR
être	Vun	ÊTRE
aimable	Ag	AIMABLE
,	Fw	,
Et	Vvc	Et
cette	Dd	CE
grandeur	Nc	GRANDEUR
même	Ag	MÊME
où	Pr	OÙ
tu	Pp	TU
veux	Vvc	VOULOIR
le	Pp	IL
porter	Vvn	PORTER
Est	Vvc	Est
l'	Da	LE
unique	Ag	UNIQUE
motif	Nc	MOTIF
qui	Pr	QUI
m'	Pp	JE
y	Pp	Y
fait	Vvc	FAIRE
résister	Vvn	RÉSISTER
.	Fs	.
Après	Vvc	Après
l'	Da	LE
assassinat	Nc	ASSASSINAT
de	S	DE
ma	Ds	MON
famille	Nc	FAMILLE
entière	Ag	ENTIER
,	Fw	,
Quand	Nc	Quand
tu	Pp	TU
ne	Rp	NE
m'	Pp	JE
as	Vuc	AVOIR
laissé	Ge	LAISSER
père	Nc	PÈRE
,	Fw	,
mère	Nc	MÈRE
,	Fw	,
ni	Cc	NI
frère	Ag	FRÈRE
,	Fw	,
Que	Vvc	Que
j'	Pp	JE
en	Pp	EN
fasse	Vvc	FAIRE
ton	Ds	TON
fils	Nc	FIL|FILS
légitime	Ag	LÉGITIME
héritier	Nc	HÉRITIER
!	Fs	!
Que	Cs	QUE
j'	Pp	JE
assure	Vvc	ASSURER
par	S	PAR
là	Rg	LÀ
leur	Ds	LEUR
trône	Nc	TRÔNE
au	S+Da	À+LE
meurtrier	Nc	MEURTRIER
!	Fs	!
Non	Rg	NON
,	Fw	,
non	Rg	NON
.	Fs	.
Si	Cs	SI
tu	Pp	TU
me	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
le	Da	LE
cœur	Nc	cœur
si	Rg	SI
magnanime	Ag	MAGNANIME
Qu'	Nc	Qu'
il	Pp	IL
ose	Vvc	OSER
séparer	Vvn	SÉPARER
ses	Ds	SON
vertus	Nc	VERTU
de	S	DE
ton	Ds	TON
crime	Nc	CRIME
,	Fw	,
Sépare	Vvc	Sépare
tes	Ds	TON
parents	Nc	PARENT
,	Fw	,
et	Cc	ET
ne	Rp	NE
m'	Pp	JE
offre	Vvc	OFFRIR
aujourd'hui	Rg	AUJOURD'HUI
Que	Vvc	Que
ton	Ds	TON
fils	Nc	FIL|FILS
sans	S	SANS
le	Da	LE
sceptre	Nc	SCEPTRE
,	Fw	,
ou	Cc	OU
le	Da	LE
sceptre	Nc	SCEPTRE
sans	S	SANS
lui	Pp	IL
.	Fs	.
Avise	Vvc	AVISER
,	Fw	,
et	Cc	ET
si	Cs	SI
tu	Pp	TU
crains	Vvc	CRAINDRE
qu'	Cs	QUE
il	Pp	IL
te	Pp	TU
fût	Vuc	ÊTRE
trop	Rg	TROP
infâme	Ag	INFÂME
De	Vvc	De
remettre	Vvn	REMETTRE
l'	Da	LE
empire	Nc	EMPIRE
en	S	EN
la	Da	LE
main	Nc	MAIN
d'	S	DE
une	Dn	UN
femme	Nc	FEMME
,	Fw	,
Tu	Vvc	Tu
peux	Vvc	POUVOIR
dès	S	DÈS
aujourd'hui	Rg	AUJOURD'HUI
le	Pp	IL
voir	Vvn	VOIR
mieux	Rg	MIEUX
occupé	Ge	OCCUPER
.	Fs	.
Le	Da	LE
ciel	Nc	CIEL
me	Pp	JE
rend	Vvc	RENDRE
un	Dn	UN
