Clorinde	Vvc	Clorinde
Voilà	Vvc	Voilà
suivre	Vvn	SUIVRE
les	Da	LE
tons	Nc	TON
d'	S	DE
une	Dn	UN
commune	Ag	COMMUN
gamme	Nc	GAMME
;	Fw	;
Après	Vvc	Après
,	Fw	,
sur	S	SUR
cet	Dd	CE
accord	Nc	ACCORD
ils	Pp	ILS
chanteront	Vvc	CHANTER
...	Fs	...
Mon	Nc	Mon
âme	Nc	ÂME
!	Fs	!
Justement	Rg	JUSTEMENT
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
mot	Nc	MOT
;	Fw	;
achève	Vvc	ACHEVER
.	Fs	.
Mon	Ds	MON
désir	Nc	DÉSIR
!	Fs	!
Mes	Ds	MON
yeux	Nc	OEIL|YEUX
auprès	Rg	AUPRÈS
de	S	DE
vous	Pp	VOUS
ne	Rp	NE
savent	Vvc	SAVOIR
que	Rg	QUE
choisir	Vvn	CHOISIR
;	Fw	;
La	Vvc	La
bouche	Nc	BOUCHE
ici	Rg	ICI
me	Pp	JE
rit	Vvc	RIRE
,	Fw	,
là	Rg	LÀ
votre	Ds	VOTRE
sein	Nc	SEIN
m'	Pp	JE
attire	Vvc	ATTIRER
,	Fw	,
Ils	Vvc	Ils
font	Vvc	FAIRE
tous	Di	TOUT
deux	Nc	DEUX
ma	Ds	MON
joie	Nc	JOIE
,	Fw	,
et	Cc	ET
tous	Di	TOUT
deux	Nc	DEUX
mon	Ds	MON
martyre	Nc	MARTYR|MARTYRE
:	Fw	:
Hélas	Vvc	Hélas
!	Fs	!
...	Fs	...
Tranchez	Vvc	TRANCHER
ce	Dd	CE
mot	Nc	MOT
trop	Rg	TROP
intentionné	Ag	INTENTIONNÉ
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
pourtant	Rg	POURTANT
du	S+Da	DE+LE
plaintif	Ag	PLAINTIF
et	Cc	ET
du	S+Da	DE+LE
passionné	Nc	PASSIONNÉ
.	Fs	.
Pour	S	POUR
cette	Dd	CE
belle	Ag	BEAU
humeur	Nc	HUMEUR
dont	Pr	DONT
un	Dn	UN
Amant	Nc	AMANT
se	Pp	IL
pique	Vvc	PIQUER
Vous	Nc	Vous
êtes	Vuc	ÊTRE
sérieux	Ag	SÉRIEUX
et	Cc	ET
trop	Rg	TROP
mélancolique	Ag	MÉLANCOLIQUE
.	Fs	.
Vous	Pp	VOUS
avez	Vuc	AVOIR
dans	S	DANS
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
de	S	DE
quoi	Pr	QUE|QUOI
me	Pp	JE
divertir	Vvn	DIVERTIR
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
cède	Vvc	CÉDER
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
et	Cc	ET
n'	Rp	NE
ose	Vvc	OSER
repartir	Vvn	REPARTIR|RÉPARTIR
.	Fs	.
La	Pp	IL
traite	Vvc	TRAITER
,	Fw	,
en	S	EN
ce	Dd	CE
chemin	Nc	CHEMIN
ne	Rp	NE
sera	Vuc	ÊTRE
pas	Rg	PAS
trop	Rg	TROP
grande	Ag	GRAND
;	Fw	;
Attends	Vvc	ATTENDRE
qu'	Cs	QUE
il	Pp	IL
ait	Vuc	AVOIR
parlé	Ge	PARLER
d'	S	DE
encens	Nc	ENCENS
,	Fw	,
de	S	DE
voeux	Nc	VU
,	Fw	,
d'	S	DE
offrande	Nc	OFFRANDE
.	Fs	.
Que	Cs	QUE
de	S	DE
peine	Nc	PEINE
!	Fs	!
Monsieur	Nc	MONSIEUR
;	Fw	;
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
masque	Nc	MASQUE
tombé	Ge	TOMBER
.	Fs	.
S'	Pp	SE
il	Pp	IL
parle	Vvc	PARLER
de	S	DE
son	Ds	SON
coeur	Nc	CUR
,	Fw	,
tu	Pp	TU
l'	Pp	IL
auras	Vuc	AVOIR
dérobé	Ge	DÉROBER
;	Fw	;
Laisse	Vvc	LAISSER
-lui	Nc	-lui
dire	Vvn	DIRE
au	S+Da	À+LE
moins	Nc	MOINS
(	Fw	(
Je	Vvc	Je
meurs	Vvc	MOURIR
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
proteste	Vvc	PROTESTER
,	Fw	,
)	Fw	)
Et	Vvc	Et
tous	Di	TOUT
autres	Ag	AUTRE
mots	Nc	MOT|MOTS
qui	Pr	QUI
lui	Pp	IL
seront	Vuc	ÊTRE
de	S	DE
reste	Nc	RESTE
:	Fw	:
Ah	I	AH
!	Fs	!
Ce	Dd	CE
masque	Nc	MASQUE
fâcheux	Ag	FÂCHEUX
a	Vuc	AVOIR
troublé	Ge	TROUBLER
sa	Ds	SON
leçon	Nc	LEÇON
.	Fs	.
Ne	Rp	NE
le	Pp	IL
trouvez	Vvc	TROUVER
-vous	Nc	-vous
pas	Rg	PAS
d'	S	DE
une	Dn	UN
belle	Ag	BEAU
façon	Nc	FAÇON
?	Fs	?
Les	Da	LE
yeux	Nc	OEIL|YEUX
sont	Vuc	ÊTRE
bien	Rg	BIEN
fendus	Ge	FENDRE
,	Fw	,
le	Da	LE
front	Nc	FRONT
fait	Ge	FAIRE
à	S	À
garcette	Nc	GARCETTE
.	Fs	.
Mets	Vvc	METTRE
-y	Vvc	-y
la	Da	LE
bouche	Nc	BOUCHE
encore	Rg	ENCORE
.	Fs	.
Et	Cc	ET
l'	Da	LE
étoffe	Nc	ÉTOFFE
est	Vuc	ÊTRE
fort	Rg	FORT
nette	Ag	NET
:	Fw	:
Que	Cs	QUE
j'	Pp	JE
aime	Vvc	AIMER
ce	Dd	CE
velours	Nc	VELOURS
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
d'	S	DE
un	Dn	UN
beau	Ag	BEAU
noir	Nc	NOIR
!	Fs	!
Faut-il	Vvc	Faut-il
un	Dn	UN
compliment	Nc	COMPLIMENT
encore	Rg	ENCORE
à	S	À
vous	Pp	VOUS
asseoir	Vvn	ASSEOIR
?	Fs	?
Souffrez	Vvc	SOUFFRIR
qu'	Cs	QUE
en	S	EN
vous	Pp	VOUS
rendant	Ga	RENDRE
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
vraiment	Rg	VRAIMENT
,	Fw	,
peu	Rg	PEU
de	S	DE
chose	Nc	CHOSE
.	Fs	.
Je	Pp	JE
prenne	Vvc	PRENDRE
ce	Dd	CE
galon	Nc	GALON
.	Fs	.
Rimez	Vvc	RIMER
,	Fw	,
couleur	Nc	COULEUR
de	S	DE
rose	Nc	ROSE|ROSÉ
.	Fs	.
De	S	DE
qui	Pr	QUI
le	Da	LE
vif	Ag	VIF
éclat	Nc	ÉCLAT
et	Cc	ET
s'	Pp	SE
efface	Vvc	EFFACER
,	Fw	,
et	Cc	ET
se	Pp	IL
plaint	Vvc	PLAINDRE
Que	Vvc	Que
l'	Da	LE
incarnat	Nc	INCARNAT
pâlit	Vvc	PÂLIR
auprès	Rg	AUPRÈS
de	S	DE
votre	Ds	VOTRE
teint	Nc	TEINT
.	Fs	.
Il	Pp	IL
donne	Vvc	DONNER
dans	S	DANS
l'	Da	LE
esprit	Nc	ESPRIT
,	Fw	,
et	Cc	ET
va	Vvc	ALLER
dans	S	DANS
les	Da	LE
pensées	Nc	PENSÉE
;	Fw	;
Ce	Vvc	Ce
style	Nc	STYLE
est	Vuc	ÊTRE
de	Dn	UN
haut	Ag	HAUT
prix	Nc	PRIX
,	Fw	,
et	Cc	ET
pour	S	POUR
les	Da	LE
mieux	Nc	MIEUX
chaussées	Ge	CHAUSSER
:	Fw	:
Muette	Ag	MUET
à	S	À
ces	Dd	CE
beaux	Ag	BEAU
mots	Nc	MOT|MOTS
la	Da	LE
Niaise	Nc	NIAIS
rougit	Vvc	ROUGIR
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
que	Rg	QUE
d'	S	DE
un	Dn	UN
ruban	Nc	RUBAN
,	Fw	,
après	S	APRÈS
tout	Pi	TOUT
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
s'	Pp	SE
agit	Vvc	AGIR
:	Fw	:
Mais	Cc	MAIS
vous	Pp	VOUS
n'	Rp	NE
en	Pp	EN
portez	Vvc	PORTER
point	Rg	POINT
qui	Pr	QUI
ne	Rp	NE
soit	Vuc	ÊTRE
à	S	À
la	Da	LE
mode	Nc	MODE
.	Fs	.
Voilà	Vvc	Voilà
ce	Pd	CE
qu'	Pr	QUE
au	S+Da	À+LE
discours	Nc	DISCOURS
l'	Da	LE
ignorance	Nc	IGNORANCE
accommode	Vvc	ACCOMMODER
:	Fw	:
Puisqu'ils	Cs	Puisqu'ils
y	Pp	Y
sont	Vuc	ÊTRE
tombés	Ge	TOMBER
,	Fw	,
laissons	Vvc	LAISSER
-les	Vvn	-les
en	S	EN
ce	Dd	CE
point	Nc	POINT
Coucher	Vvn	COUCHER
tout	Rg	TOUT
le	Pp	IL
Palais	Vvc	Palais
sur	S	SUR
un	Dn	UN
méchant	Ag	MÉCHANT
pourpoint	Nc	POURPOINT
;	Fw	;
Je	Vvc	Je
puis	Vvc	POUVOIR
,	Fw	,
dans	S	DANS
un	Dn	UN
jargon	Nc	JARGON
qui	Pr	QUI
déjà	Rg	DÉJÀ
m'	Pp	JE
importune	Vvc	IMPORTUNER
,	Fw	,
Les	Vvc	Les
remettre	Vvn	REMETTRE
à	S	À
leur	Ds	LEUR
foi	Nc	FOI
sans	S	SANS
crainte	Nc	CRAINTE
de	S	DE
fortune	Nc	FORTUNE
.	Fs	.
À	Vvc	À
cause	Nc	CAUSE
du	S+Da	DE+LE
faux	Ag	FAUX
jour	Nc	JOUR
,	Fw	,
et	Cc	ET
d'	S	DE
un	Dn	UN
volet	Nc	VOLET
fermé	Ge	FERMER
,	Fw	,
Je	Vvc	Je
pensais	Vvc	PENSER
que	Cs	QUE
ce	Dd	CE
noeud	Nc	NUD
fût	Vuc	ÊTRE
de	S	DE
Diable	Nc	DIABLE
enrhumé	Ge	ENRHUMER
;	Fw	;
Je	Vvc	Je
suis	Vuc	ÊTRE
d'	S	DE
avecque	Vvc	avecque
vous	Pp	VOUS
pour	S	POUR
l'	Da	LE
Espagnol	Nc	ESPAGNOL
malade	Ag	MALADE
,	Fw	,
La	Vvc	La
couleur	Nc	COULEUR
en	Pp	EN
est	Vuc	ÊTRE
morne	Nc	MORNE
,	Fw	,
insensible	Ag	INSENSIBLE
,	Fw	,
et	Cc	ET
trop	Rg	TROP
fade	Ag	FADE
,	Fw	,
Astrée	Vvc	Astrée
a	Vuc	AVOIR
fait	Ge	FAIRE
son	Ds	SON
temps	Nc	TEMPS
;	Fw	;
Céladon	Nc	Céladon
est	Vuc	ÊTRE
laissé	Ge	LAISSER
;	Fw	;
Vous	Nc	Vous
êtes	Vuc	ÊTRE
aujourd'hui	Rg	AUJOURD'HUI
dessus	S	DESSUS
l'	Da	LE
amant	Nc	AMANT
blessé	Ge	BLESSER
;	Fw	;
Que	Vvc	Que
votre	Ds	VOTRE
assortiment	Nc	ASSORTIMENT
mérite	Vvc	MÉRITER
qu'	Cs	QUE
on	Pp	ON
l'	Pp	IL
admire	Vvc	ADMIRER
!	Fs	!
Vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
rien	Pi	RIEN
sur	S	SUR
vous	Pp	VOUS
qui	Pr	QUI
ne	Rp	NE
me	Pp	JE
semble	Vvc	SEMBLER
rire	Vvn	RIRE
;	Fw	;
Ce	Vvc	Ce
demi-parasol	Nc	demi-parasol
que	Pr	QUE
fait	Vvc	FAIRE
votre	Ds	VOTRE
collet	Nc	COLLET
Tient	Vvc	TENIR
Gênes	Nc	Gênes
,	Fw	,
Pontinar	Nc	Pontinar
,	Fw	,
et	Cc	ET
Venise	Vvc	Venise
au	S+Da	À+LE
filet	Nc	FILET
;	Fw	;
Je	Vvc	Je
vous	Pp	VOUS
trouve	Vvc	TROUVER
le	Da	LE
pied	Nc	PIED
pour	S	POUR
le	Da	LE
bas	Nc	BAS
et	Cc	ET
la	Da	LE
botte	Nc	BOTTE
La	Vvc	La
tête	Nc	TÊTE
pour	S	POUR
la	Da	LE
plume	Nc	PLUME
élevée	Ge	ÉLEVER
ou	Cc	OU
qui	Pr	QUI
flotte	Nc	FLOTTE|FLOTTÉ
,	Fw	,
Tout	Vvc	Tout
vous	Pp	VOUS
sied	Vvc	SEOIR
noblement	Rg	NOBLEMENT
,	Fw	,
et	Cc	ET
casaque	Nc	CASAQUE
et	Cc	ET
manteau	Nc	MANTEAU
,	Fw	,
Dirai	Vvc	DIRE
-je	Nc	-je
sans	S	SANS
rougir	Vvn	ROUGIR
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
trouve	Vvc	TROUVER
beau	Ag	BEAU
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
épargnez	Vvc	ÉPARGNER
-moi	Vvc	-moi
;	Fw	;
cette	Dd	CE
louange	Nc	LOUANGE
extrême	Ag	EXTRÊME
Comme	Vvc	Comme
indigne	Ag	INDIGNE
plutôt	Rg	PLUTÔT
me	Pp	JE
fait	Vvc	FAIRE
rougir	Vvn	ROUGIR
moi-même	Pp	LUI-MÊME
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
presque	Rg	PRESQUE
me	Pp	JE
chasser	Vvn	CHASSER
de	S	DE
chez	S	CHEZ
vous	Pp	VOUS
tout	Pi	TOUT
à	S	À
fait	Nc	FAIT
.	Fs	.
Cette	Dd	CE
cause	Nc	CAUSE
aurait-elle	Vuc	aurait-elle
un	Dn	UN
si	Rg	SI
mauvais	Ag	MAUVAIS
effet	Nc	EFFET
?	Fs	?
Non	Rg	NON
,	Fw	,
mais	Cc	MAIS
un	Dn	UN
Cavalier	Nc	CAVALIER
qui	Pr	QUI
peut	Vvc	POUVOIR
tout	Rg	TOUT
sur	S	SUR
mon	Ds	MON
âme	Nc	ÂME
M'	Ag	M'
attend	Vvc	ATTENDRE
au	S+Da	À+LE
rendez-vous	Nc	RENDEZ-VOUS
...	Fs	...
Ou	Vvc	Ou
plutôt	Rg	PLUTÔT
une	Dn	UN
Dame	Nc	DAME
.	Fs	.
On	Pp	ON
ne	Rp	NE
me	Pp	JE
compte	Vvc	COMPTER
pas	Rg	PAS
au	S+Da	À+LE
nombre	Nc	NOMBRE
des	S+Da	DE+LE|DE+LES
heureux	Nc	HEUREUX
.	Fs	.
Ni	Cc	NI
des	S+Da	DE+LE|DE+LES
plus	Rg	PLUS
languissants	Ga	LANGUIR
,	Fw	,
ni	Cc	NI
des	S+Da	DE+LE|DE+LES
plus	Rg	PLUS
amoureux	Ag	AMOUREUX
.	Fs	.
Vous	Pp	VOUS
en	Pp	EN
riez	Vvc	RIRE
,	Fw	,
Clytie	Nc	Clytie
?	Fs	?
En	S	EN
ces	Dd	CE
fausses	Ag	FAUX
alarmes	Nc	ALARME
C'	Ag	C'
est	Vuc	ÊTRE
bien	Rg	BIEN
vous	Pp	VOUS
qui	Pr	QUI
ririez	Vvc	RALLER|RIRE
si	Cs	SI
je	Pp	JE
versais	Vvc	VERSER
des	Dn	UN
larmes	Nc	LARME
.	Fs	.
Et	Cc	ET
toutefois	Rg	TOUTEFOIS
sans	S	SANS
moi	Pp	JE
le	Da	LE
scandale	Nc	SCANDALE
était	Vuc	ÊTRE
grand	Ag	GRAND
;	Fw	;
Connaissez	Vvc	CONNAÎTRE
le	Da	LE
service	Nc	SERVICE
au	S+Da	À+LE
moins	Nc	MOINS
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
vous	Pp	VOUS
rend	Vvc	RENDRE
.	Fs	.
Vous	Pp	VOUS
faut-il	Vvc	faut-il
embrasser	Vvn	EMBRASSER
ici	Rg	ICI
pour	S	POUR
récompense	Nc	RÉCOMPENSE
?	Fs	?
Oui	Rg	OUI
,	Fw	,
vous	Pp	VOUS
le	Pp	IL
souffririez	Vvc	SOUFFRIR
;	Fw	;
mais	Cc	MAIS
l'	Da	LE
heure	Nc	HEURE|HURE
m'	Pp	JE
en	Pp	EN
dispense	Vvc	DISPENSER
;	Fw	;
Ces	Vvc	Ces
Amants	Ga	Amants
que	Cs	QUE
ma	Ds	MON
porte	Nc	PORTE|PORTÉ
avait	Vuc	AVOIR
mis	Ge	METTRE
en	S	EN
débat	Nc	DÉBAT
Ne	Vvc	Ne
nous	Pp	NOUS
permettent	Vvc	PERMETTRE
pas	Rg	PAS
un	Dn	UN
si	Rg	SI
plaisant	Ga	PLAIRE
combat	Nc	COMBAT
.	Fs	.
Comme	Cs	COMME
ils	Pp	ILS
se	Pp	IL
disputaient	Vvc	DISPUTER
tous	Di	TOUT
deux	Nc	DEUX
la	Da	LE
préférence	Nc	PRÉFÉRENCE
J'	Ag	J'
ai	Vuc	AVOIR
su	Ge	SAVOIR
les	Da	LE
accorder	Vvn	ACCORDER
en	S	EN
cette	Dd	CE
occurrence	Nc	OCCURRENCE
,	Fw	,
Partageant	Ga	PARTAGER
à	S	À
chacun	Pi	CHACUN
la	Da	LE
porte	Nc	PORTE|PORTÉ
pour	S	POUR
entrer	Vvn	ENTRER
;	Fw	;
Avouez	Vvc	AVOUER
que	Cs	QUE
le	Da	LE
sort	Nc	SORT
,	Fw	,
qui	Pr	QUI
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
rencontrer	Vvn	RENCONTRER
,	Fw	,
Vous	Nc	Vous
oblige	Vvc	OBLIGER
autant	Rg	AUTANT
qu'	Cs	QUE
eux	Pp	EUX
en	Pp	EN
rompant	Ga	ROMPRE
leur	Ds	LEUR
querelle	Nc	QUERELLE
...	Fs	...
Grande	Nc	GRAND
,	Fw	,
et	Cc	ET
qui	Pr	QUI
méritait	Vvc	MÉRITER
de	S	DE
me	Pp	JE
mettre	Vvn	METTRE
en	S	EN
cervelle	Nc	CERVELLE
;	Fw	;
On	Vvc	On
ne	Rp	NE
me	Pp	JE
vit	Vvc	VIVRE|VOIR
jamais	Rg	JAMAIS
triste	Ag	TRISTE
à	S	À
si	Rg	SI
bon	Ag	BON
marché	Nc	MARCHÉ
,	Fw	,
Même	Vvc	Même
on	Pp	ON
tient	Vvc	TENIR
que	Cs	QUE
je	Pp	JE
ris	Vvc	RIRE
quand	Cs	QUAND
je	Pp	JE
pleure	Vvc	PLEURER
un	Dn	UN
péché	Nc	PÉCHÉ
.	Fs	.
Cette	Dd	CE
humeur	Nc	HUMEUR
est	Vuc	ÊTRE
du	Dp	DU
temps	Nc	TEMPS
,	Fw	,
elle	Pp	IL
est	Vuc	ÊTRE
fort	Rg	FORT
agréable	Ag	AGRÉABLE
;	Fw	;
D'	Nc	D'
autres	Ag	AUTRE
ont	Vuc	AVOIR
l'	Da	LE
esprit	Nc	ESPRIT
fort	Ag	FORT
,	Fw	,
mais	Cc	MAIS
bien	Rg	BIEN
moins	Rg	MOINS
sociable	Ag	SOCIABLE
,	Fw	,
Qu'	Vvc	Qu'
aucun	Di	AUCUN
mal	Nc	MAL
n'	Rp	NE
intimide	Vvc	INTIMIDER
et	Cc	ET
rien	Pi	RIEN
ne	Rp	NE
flatte	Vvc	FLATTER
aussi	Rg	AUSSI
,	Fw	,
Froids	Nc	FROID|FROIDS
parmi	S	PARMI
les	Da	LE
plaisirs	Nc	PLAISIR
comme	Cs	COMME
dans	S	DANS
le	Da	LE
souci	Nc	SOUCI
;	Fw	;
Vous	Nc	Vous
donnez	Vvc	DONNER
seule	Ag	SEUL
au	S+Da	À+LE
mal	Nc	MAL
un	Dn	UN
visage	Nc	VISAGE
de	S	DE
joie	Nc	JOIE
,	Fw	,
Et	Vvc	Et
pour	S	POUR
devenir	Vvn	DEVENIR
gai	Ag	GAI
c'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
qu'	Cs	QUE
on	Pp	ON
vous	Pp	VOUS
voie	Vvc	ALLER|VOIR
.	Fs	.
Mais	Cc	MAIS
ce	Dd	CE
couple	Nc	COUPLE|COUPLÉ
d'	S	DE
Amants	Ga	Amants
vient	Vvc	VENIR
comme	Cs	COMME
il	Pp	IL
est	Vuc	ÊTRE
instruit	Ge	INSTRUIRE
,	Fw	,
Qui	Vvc	Qui
ne	Rp	NE
vous	Pp	VOUS
fera	Vvc	FAIRE|FERRER
pas	Rg	PAS
l'	Da	LE
amour	Nc	AMOUR
à	S	À
petit	Ag	PETIT
bruit	Nc	BRUIT
.	Fs	.
Ils	Pp	ILS
en	Pp	EN
ont	Vuc	AVOIR
déjà	Rg	DÉJÀ
fait	Ge	FAIRE
assez	Rg	ASSEZ
devant	S	DEVANT
la	Da	LE
porte	Nc	PORTE|PORTÉ
Pour	Ag	Pour
croire	Vvn	CROIRE
tout	Pi	TOUT
perdu	Ge	PERDRE
,	Fw	,
toute	Di	TOUT
la	Da	LE
maison	Nc	MAISON
morte	Ge	MOURIR
.	Fs	.
Ils	Pp	ILS
n'	Rp	NE
ont	Vuc	AVOIR
dans	S	DANS
ce	Dd	CE
combat	Nc	COMBAT
épargné	Ge	ÉPARGNER
que	Cs	QUE
du	S+Da	DE+LE
sang	Nc	SANG
:	Fw	:
Le	Da	LE
Capitan	Nc	CAPITAN
et	Cc	ET
le	Da	LE
poète	Nc	POÈTE
viennent	Vvc	VENIR
l'	Da	LE
un	Pi	UN
par	S	PAR
une	Dn	UN
porte	Nc	PORTE|PORTÉ
,	Fw	,
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
par	S	PAR
une	Dn	UN
autre	Pi	AUTRE
en	S	EN
tenant	Ga	TENIR
chacun	Pi	CHACUN
sa	Ds	SON
gravité	Nc	GRAVITÉ
.	Fs	.
Les	Da	LE
voici	I	VOICI
;	Fw	;
mais	Cc	MAIS
voyez	Vvc	VOIR
comme	Cs	COMME
ils	Pp	ILS
tiennent	Vvc	TENIR
leur	Ds	LEUR
rang	Nc	RANG
.	Fs	.
Sans	S	SANS
la	Da	LE
loi	Nc	LOI
qu'	Pr	QUE
en	Pp	EN
entrant	Ga	ENTRER
vous	Pp	VOUS
leur	Pp	LEUR
avez	Vuc	AVOIR
prescrite	Ge	PRESCRIRE
Ils	Vvc	Ils
n'	Rp	NE
eussent	Vuc	AVOIR
pu	Ge	POUVOIR
jamais	Rg	JAMAIS
accorder	Vvn	ACCORDER
leur	Ds	LEUR
mérite	Nc	MÉRITE
.	Fs	.
Cet	Dd	CE
honneur	Nc	HONNEUR
de	S	DE
l'	Da	LE
entrée	Nc	ENTRÉE
en	Pp	EN
a	Vuc	AVOIR
fait	Ge	FAIRE
détester	Vvn	DÉTESTER
D'	Ag	D'
aussi	Rg	AUSSI
sots	Ag	SOT
à	S	À
l'	Pp	IL
offrir	Vvn	OFFRIR
qu'	Cs	QUE
eux	Pp	EUX
à	S	À
le	Pp	IL
disputer	Vvn	DISPUTER
.	Fs	.
On	Pp	ON
dirait	Vvc	DIRE
que	Cs	QUE
l'	Da	LE
orgueil	Nc	ORGUEIL
à	S	À
pas	Rg	PAS
comptés	Ge	COMPTER
chemine	Vvc	CHEMINER
.	Fs	.
Faites	Vvc	FAIRE
la	Da	LE
sérieuse	Nc	SÉRIEUX
,	Fw	,
et	Cc	ET
tenez	Vvc	TENIR
bonne	Ag	BON
mine	Nc	MINE
.	Fs	.
Le	Da	LE
foudre	Nc	FOUDRE
des	S+Da	DE+LE|DE+LES
combats	Nc	COMBAT
,	Fw	,
l'	Da	LE
effroi	Nc	EFFROI
de	S	DE
l'	Da	LE
Univers	Nc	UNIVERS
.	Fs	.
L'	Da	LE
Apollon	Nc	APOLLON
de	S	DE
ce	Dd	CE
siècle	Nc	SIÈCLE
,	Fw	,
et	Cc	ET
le	Da	LE
maître	Nc	MAÎTRE
des	S+Da	DE+LE|DE+LES
Vers	Nc	VER|VERS|VERT
.	Fs	.
M'	Pp	JE
interrompre	Vvn	INTERROMPRE
?	Fs	?
Parler	Vvn	PARLER
?	Fs	?
Ah	I	AH
!	Fs	!
Ventre	Nc	VENTRE
!	Fs	!
Quelle	Dt	QUEL
audace	Nc	AUDACE
:	Fw	:
Jette	Vvc	JETER
ce	Dd	CE
Mirmidon	Nc	MIRMIDON
jusques	Nc	jusques
dessus	S	DESSUS
Parnasse	Vvc	Parnasse
;	Fw	;
Que	Vvc	Que
là	Rg	LÀ
,	Fw	,
de	S	DE
ses	Ds	SON
désirs	Nc	DÉSIR
amoureux	Ag	AMOUREUX
et	Cc	ET
hautains	Ag	HAUTAIN
Il	Nc	Il
aille	Vvc	AILLER|ALLER
entretenir	Vvn	ENTRETENIR
ses	Ds	SON
neuf	Nc	NEUF
vieilles	Ag	VIEUX
Putains	Nc	PUTAIN
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
ce	Dd	CE
farfadet	Nc	FARFADET
pour	S	POUR
guérir	Vvn	GUÉRIR
sa	Ds	SON
migraine	Nc	MIGRAINE
Boive	Vvc	BOIRE
tout	Di	TOUT
l'	Da	LE
Hélicon	Nc	Hélicon
,	Fw	,
puise	Vvc	PUISER
tout	Di	TOUT
l'	Da	LE
Hippocrène	Nc	Hippocrène
:	Fw	:
Puis	Cs	PUIS
parlant	Ga	PARLER
à	S	À
soi	Pp	IL
-même	Vvc	-même
.	Fs	.
Coeur	Nc	CUR
royal	Ag	ROYAL
,	Fw	,
sois	Vuc	ÊTRE
moins	Rg	MOINS
noble	Ag	NOBLE
,	Fw	,
et	Cc	ET
daigne	Vvc	DAIGNER
le	Pp	IL
haïr	Vvn	HAÏR
;	Fw	;
Il	Vvc	Il
monterait	Vvc	MONTER
Pégase	Nc	Pégase
en	S	EN
vain	Ag	VAIN
pour	S	POUR
me	Pp	JE
fuir	Vvn	FUIR
;	Fw	;
Ah	Vvc	Ah
!	Fs	!
Que	Cs	QUE
s'	Pp	SE
il	Pp	IL
méritait	Vvc	MÉRITER
...	Fs	...
Mais	Vvc	Mais
excusez	Vvc	EXCUSER
,	Fw	,
ma	Ds	MON
Reine	Nc	REINE|ROI
;	Fw	;
L'	Vvc	L'
amour	Nc	AMOUR
demande	Vvc	DEMANDER
seul	Ag	SEUL
et	Cc	ET
mes	Ds	MON
feux	Nc	FEU|FEUX
et	Cc	ET
ma	Ds	MON
peine	Nc	PEINE
,	Fw	,
Le	Vvc	Le
respect	Nc	RESPECT
qui	Pr	QUI
me	Pp	JE
lie	Vvc	LIER
oblige	Vvc	OBLIGER
mon	Ds	MON
courroux	Nc	COURROUX
D'	Ag	D'
épargner	Vvn	ÉPARGNER
des	Dn	UN
transports	Nc	TRANSPORT|TRANSPORTS
qui	Pr	QUI
ne	Rp	NE
sont	Vuc	ÊTRE
dus	Ge	DEVOIR
qu'	Cs	QUE
à	S	À
vous	Pp	VOUS
;	Fw	;
Sans	Vvc	Sans
cela	Pd	CELA
...	Fs	...
En	Vvc	En
frappant	Ga	FRAPPER
de	S	DE
sa	Ds	SON
gaule	Nc	GAULE
sur	S	SUR
sa	Ds	SON
jambe	Nc	JAMBE
par	S	PAR
bravade	Nc	BRAVADE
.	Fs	.
Vos	Ds	VOTRE
regards	Nc	REGARD
le	Pp	IL
réduiraient	Vvc	RÉDUIRE
en	S	EN
poudre	Nc	POUDRE|POUDRÉ
.	Fs	.
Ce	Pd	CE
sont	Vuc	ÊTRE
de	Dn	UN
vains	Ag	VAIN
éclairs	Nc	ÉCLAIR
qui	Pr	QUI
n'	Rp	NE
ont	Vuc	AVOIR
jamais	Rg	JAMAIS
de	S	DE
foudre	Nc	FOUDRE
;	Fw	;
Eût-il	Vvc	Eût-il
celui	Pd	CELUI
du	S+Da	DE+LE
Ciel	Nc	CIEL
,	Fw	,
pour	S	POUR
me	Pp	JE
faire	Vvn	FAIRE
un	Dn	UN
affront	Nc	AFFRONT
,	Fw	,
Le	Vvc	Le
laurier	Nc	LAURIER
