Pendant	S	PENDANT
naïf	Ag	NAÏF
,	Fw	,
et	Cc	ET
pur	Ag	PUR
.	Fs	.
Point	Rg	POINT
de	S	DE
ces	Dd	CE
sentiments	Nc	SENTIMENT
renflés	Ge	RENFLER
par	S	PAR
des	Dn	UN
paroles	Nc	PAROLE
,	Fw	,
Elle	Vvc	Elle
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
appris	Ge	APPRENDRE
au	S+Da	À+LE
couvent	Nc	COUVENT
les	Da	LE
grands	Ag	GRAND
rôles	Nc	RÔLE
.	Fs	.
Trop	Rg	TROP
heureux	Ag	HEUREUX
!	Fs	!
Pas	Rg	PAS
encor	Nc	encor
.	Fs	.
Votre	Ds	VOTRE
bonheur	Nc	BONHEUR
dépend	Vvc	DÉPENDRE
De	Ag	De
deux	Nc	DEUX
esprits	Nc	ESPRIT|ESPRITS
...	Fs	...
D'accord	Nc	D'accord
,	Fw	,
bizarres	Ag	BIZARRE
;	Fw	;
mais	Cc	MAIS
pourtant	Rg	POURTANT
L'	Ag	L'
arbitre	Nc	ARBITRE
réunis	Vvc	RÉUNIR
cette	Dd	CE
soeur	Nc	SUR
et	Cc	ET
ce	Pd	CE
frère	Ag	FRÈRE
.	Fs	.
Je	Pp	JE
le	Pp	IL
désire	Vvc	DÉSIRER
encor	Nc	encor
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
l'	Pp	IL
espère	Vvc	ESPÉRER
.	Fs	.
Et	Cc	ET
moi	Pp	JE
,	Fw	,
je	Pp	JE
me	Pp	JE
fais	Vvc	FAIRE
fort	Rg	FORT
d'	S	DE
avoir	Vun	AVOIR
l'	Da	LE
aveu	Nc	AVEU
des	S+Da	DE+LE|DE+LES
deux	Nc	DEUX
.	Fs	.
Nous	Pp	NOUS
verrons	Vvc	VOIR
;	Fw	;
mais	Cc	MAIS
ils	Pp	ILS
sont	Vuc	ÊTRE
l'	Da	LE
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
quinteux	Ag	QUINTEUX
.	Fs	.
Le	Da	LE
Comte	Nc	COMTE|COMTÉ
me	Pp	JE
connaît	Vvc	CONNAÎTRE
et	Cc	ET
connaît	Vvc	CONNAÎTRE
ma	Ds	MON
famille	Nc	FAMILLE
.	Fs	.
Oui	Rg	OUI
.	Fs	.
Mais	Cc	MAIS
il	Pp	IL
est	Vuc	ÊTRE
brutal	Ag	BRUTAL
,	Fw	,
son	Ds	SON
sang	Nc	SANG
brûlant	Ga	BRÛLER
pétille	Vvc	PÉTILLER
.	Fs	.
À	Vvc	À
l'	Da	LE
égard	Nc	ÉGARD
de	S	DE
la	Da	LE
soeur	Nc	SUR
,	Fw	,
cent	Nc	CENT
fois	Nc	FOI|FOIS
je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
ai	Vuc	AVOIR
dit	Ge	DIRE
,	Fw	,
L'	Vvc	L'
esprit	Nc	ESPRIT
de	S	DE
la	Da	LE
marquise	Nc	MARQUIS|MARQUISE
est	Vuc	ÊTRE
un	Dn	UN
terrible	Ag	TERRIBLE
esprit	Nc	ESPRIT
;	Fw	;
Tantôt	Vvc	Tantôt
fausse	Ag	FAUX
bonté	Nc	BONTÉ
,	Fw	,
tantôt	Rg	TANTÔT
malice	Nc	MALICE
pure	Ag	PUR
,	Fw	,
Pour	Nc	POUR
son	Ds	SON
frère	Ag	FRÈRE
surtout	Nc	SURTOUT
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
énigme	Nc	ÉNIGME
obscure	Ag	OBSCUR
:	Fw	:
De	S	DE
son	Ds	SON
coeur	Nc	CUR
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
au	S+Da	À+LE
plus	Rg	PLUS
que	Cs	QUE
se	Pp	IL
douter	Vvn	DOUTER
.	Fs	.
Je	Pp	JE
l'	Pp	IL
interroge	Vvc	INTERROGER
peu	Rg	PEU
,	Fw	,
je	Pp	JE
ne	Rp	NE
fais	Vvc	FAIRE
qu'	Rg	QUE
écouter	Vvn	ÉCOUTER
:	Fw	:
Je	Pp	JE
la	Pp	IL
vois	Vvc	ALLER|VOIR
tantôt	Rg	TANTÔT
gaie	Ag	GAI
,	Fw	,
et	Cc	ET
tantôt	Rg	TANTÔT
furieuse	Ag	FURIEUX
.	Fs	.
On	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
définir	Vvn	DÉFINIR
cette	Dd	CE
capricieuse	Nc	CAPRICIEUX
;	Fw	;
Elle	Vvc	Elle
laisse	Vvc	LAISSER
échapper	Vvn	ÉCHAPPER
à	S	À
moitié	Nc	MOITIÉ
ses	Ds	SON
secrets	Nc	SECRET
,	Fw	,
Ensuite	Vvc	Ensuite
les	Pp	ILS
retient	Vvc	RETENIR
,	Fw	,
puis	Vvc	POUVOIR
les	Da	LE
déguise	Nc	DÉGUISÉ
après	S	APRÈS
;	Fw	;
Elle	Vvc	Elle
est	Vuc	ÊTRE
en	S	EN
même	Ag	MÊME
temps	Nc	TEMPS
indiscrète	Ag	INDISCRET
et	Cc	ET
prudente	Ag	PRUDENT
,	Fw	,
Franche	Vvc	Franche
,	Fw	,
dissimulée	Ge	DISSIMULER
,	Fw	,
et	Cc	ET
fière	Ag	FIER
et	Cc	ET
caressante	Ag	CARESSANT
;	Fw	;
En	Vvc	En
riant	Ga	RIRE
elle	Pp	IL
pousse	Vvc	POUSSER
une	Dn	UN
vengeance	Nc	VENGEANCE
à	S	À
bout	Nc	BOUT
,	Fw	,
Et	Vvc	Et
dans	S	DANS
ses	Ds	SON
passions	Nc	PASSION
met	Vvc	METTRE
le	Da	LE
tout	Pi	TOUT
pour	S	POUR
le	Da	LE
tout	Pi	TOUT
.	Fs	.
Je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
la	Pp	IL
voir	Vvn	VOIR
là-bas	Rg	LÀ-BAS
dans	S	DANS
cette	Dd	CE
galerie	Nc	GALERIE
...	Fs	...
C'	Vvc	C'
est	Vuc	ÊTRE
elle	Pp	IL
-même	Vvc	-même
.	Fs	.
Elle	Pp	IL
est	Vuc	ÊTRE
dans	S	DANS
une	Dn	UN
rêverie	Nc	RÊVERIE
...	Fs	...
Çà	Nc	Çà
,	Fw	,
Dorante	Ga	DORER
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
donc	Rg	DONC
,	Fw	,
pour	S	POUR
agir	Vvn	AGIR
prudemment	Rg	PRUDEMMENT
,	Fw	,
Ne	Vvc	Ne
point	Rg	POINT
paraître	Vvn	PARAÎTRE
encor	Nc	encor
de	S	DE
concert	Nc	CONCERT
.	Fs	.
Non	Rg	NON
vraiment	Rg	VRAIMENT
.	Fs	.
Le	Da	LE
chevalier	Nc	CHEVALIER
arrive	Vvc	ARRIVER
,	Fw	,
il	Pp	IL
fera	Vvc	FAIRE|FERRER
la	Da	LE
demande	Nc	DEMANDE|DEMANDÉ
:	Fw	:
Pour	S	POUR
ne	Rp	NE
rien	Pi	RIEN
hasarder	Vvn	HASARDER
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
attende	Vvc	ATTENDRE
.	Fs	.
Éloignez	Vvc	Éloignez
-vous	Nc	-vous
,	Fw	,
Dorante	Ga	DORER
,	Fw	,
elle	Pp	IL
vient	Vvc	VENIR
.	Fs	.
Tu	Pp	TU
vois	Vvc	ALLER|VOIR
bien	Rg	BIEN
Que	Nc	Que
tu	Pp	TU
dois	Vvc	DEVOIR
sans	S	SANS
raison	Nc	RAISON
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
pense	Vvc	PENSER
à	S	À
rien	Pi	RIEN
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
pensé	Ge	PENSER
la	Da	LE
première	Nc	PREMIER|PREMIÈRE
à	S	À
faire	Vvn	FAIRE
fuir	Vvn	FUIR
Dorante	Ga	DORER
.	Fs	.
Rare	Ag	RARE
effet	Nc	EFFET
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
!	Fs	!
Il	Pp	IL
vous	Pp	VOUS
rendra	Vvc	RENDRE
prudente	Ag	PRUDENT
.	Fs	.
Par	S	PAR
prudence	Nc	PRUDENCE
il	Pp	IL
faudra	Vvc	FAILLIR|FALLOIR
louer	Vvn	LOUER|LOVER
ce	Dd	CE
Chevalier	Nc	CHEVALIER
,	Fw	,
À	Nc	À
qui	Pr	QUI
ma	Ds	MON
tante	Nc	TANTE
est	Vuc	ÊTRE
prête	Ag	PRÊT
à	S	À
se	Pp	IL
remarier	Vvn	REMARIER
,	Fw	,
Paraître	Nc	Paraître
bien	Rg	BIEN
contente	Ag	CONTENT
.	Fs	.
Oui	Rg	OUI
;	Fw	;
mais	Cc	MAIS
elle	Pp	IL
est	Vuc	ÊTRE
chagrine	Ag	CHAGRIN
.	Fs	.
Ah	I	AH
!	Fs	!
Ne	Rp	NE
l'	Pp	IL
abordons	Vvc	ABORDER
pas	Rg	PAS
,	Fw	,
éloignons-nous	Vvc	éloignons-nous
,	Fw	,
Nérine	Vvc	Nérine
.	Fs	.
Observons	Vvc	OBSERVER
le	Da	LE
moment	Nc	MOMENT
que	Cs	QUE
ce	Dd	CE
nuage	Nc	NUAGE
noir	Ag	NOIR
Se	Vvc	Se
dissipe	Ge	DISSIPER
.	Fs	.
Attendons	Vvc	ATTENDRE
.	Fs	.
Elle	Pp	IL
est	Vuc	ÊTRE
meilleure	Ag	MEILLEUR
à	S	À
voir	Vvn	VOIR
.	Fs	.
Quand	Cs	QUAND
il	Pp	IL
lui	Pp	IL
vient	Vvc	VENIR
soudain	Rg	SOUDAIN
quelque	Di	QUELQUE
lueur	Nc	LUEUR
de	S	DE
joie	Nc	JOIE
.	Fs	.
Malgré	Vvc	Malgré
ma	Ds	MON
haine	Nc	HAINE
,	Fw	,
enfin	Rg	ENFIN
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
je	Pp	JE
le	Pp	IL
voie	Vvc	ALLER|VOIR
.	Fs	.
Ce	Dd	CE
frère	Nc	FRÈRE
,	Fw	,
il	Pp	IL
arrive	Vvc	ARRIVER
.	Fs	.
Hon	Nc	Hon
!	Fs	!
Ce	Dd	CE
nuage	Nc	NUAGE
en	S	EN
effet	Nc	EFFET
Est	Vvc	Est
bien	Rg	BIEN
noir	Ag	NOIR
.	Fs	.
Mais	Cc	MAIS
tâchons	Vvc	TÂCHER
d'	S	DE
effacer	Vvn	EFFACER
cet	Dd	CE
objet	Nc	OBJET
Par	Nc	PAR
un	Dn	UN
autre	Pi	AUTRE
.	Fs	.
Aujourd'hui	Rg	AUJOURD'HUI
je	Pp	JE
reverrai	Vvc	REVOIR
Dorante	Ag	Dorante
.	Fs	.
Que	Cs	QUE
Dorante	Ga	DORER
est	Vuc	ÊTRE
charmant	Ga	CHARMER
!	Fs	!
Il	Pp	IL
paraît	Vvc	PARAÎTRE
que	Cs	QUE
ma	Ds	MON
tante	Nc	TANTE
Devient	Vvc	DEVENIR|DÉVIER
un	Dn	UN
peu	Rg	PEU
plus	Rg	PLUS
gaie	Ag	GAI
.	Fs	.
Oui	Rg	OUI
,	Fw	,
son	Ds	SON
oeil	Nc	IL
s'	Pp	SE
éclaircit	Vvc	ÉCLAIRCIR
.	Fs	.
Mais	Cc	MAIS
un	Dn	UN
obstacle	Nc	OBSTACLE
affreux	Ag	AFFREUX
...	Fs	...
Non	Vvc	Non
,	Fw	,
non	Rg	NON
,	Fw	,
il	Pp	IL
s'	Pp	SE
obscurcit	Vvc	OBSCURCIR
.	Fs	.
Obstacle	Nc	OBSTACLE
triste	Ag	TRISTE
!	Fs	!
On	Pp	ON
va	Vvc	ALLER
dire	Vvn	DIRE
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
folle	Ag	FOU
.	Fs	.
Au	S+Da	À+LE
chevalier	Nc	CHEVALIER
enfin	Rg	ENFIN
j'	Pp	JE
ai	Vuc	AVOIR
donné	Ge	DONNER
ma	Ds	MON
parole	Nc	PAROLE
;	Fw	;
On	Vvc	On
le	Pp	IL
croit	Vvc	CROIRE|CROÎTRE
mon	Ds	MON
mari	Nc	MARI
.	Fs	.
Pourrai	Vvc	POUVOIR
-je	Nc	-je
?	Fs	?
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
je	Pp	JE
romprai	Vvc	ROMPRE
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
deux	Nc	DEUX
cent	Nc	CENT
mille	Nc	MILLE
écus	Nc	ÉCU|ÉCUS
,	Fw	,
je	Pp	JE
me	Pp	JE
contenterai	Vvc	CONTENTER
,	Fw	,
J'	Vvc	J'
épouserai	Vvc	ÉPOUSER
Dorante	Ag	Dorante
.	Fs	.
Apercevant	Ga	APERCEVOIR
Nérine	Vvc	Nérine
.	Fs	.
Ah	I	AH
!	Fs	!
Te	Pp	TU
voilà	S	VOILÀ
,	Fw	,
Nérine	Vvc	Nérine
?	Fs	?
Je	Pp	JE
n'	Rp	NE
osais	Vvc	OSER
avancer	Vvn	AVANCER
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
voyais	Vvc	VOIR
chagrine	Ag	CHAGRIN
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Tu	Pp	TU
me	Pp	JE
prends	Vvc	PRENDRE
entre	S	ENTRE
deux	Nc	DEUX
passions	Vvc	PASSER
,	Fw	,
Agitée	Vvc	Agitée
.	Fs	.
Eh	I	EH
calmez	Vvc	CALMER
vos	Ds	VOTRE
agitations	Nc	AGITATION
;	Fw	;
Ce	Vvc	Ce
jour	Nc	JOUR
pour	S	POUR
vous	Pp	VOUS
doit	Vvc	DEVOIR
être	Vun	ÊTRE
un	Dn	UN
jour	Nc	JOUR
doux	Ag	DOUX
,	Fw	,
pacifique	Ag	PACIFIQUE
,	Fw	,
Où	Vvc	Où
toute	Di	TOUT
haine	Nc	HAINE
cesse	Vvc	CESSER
,	Fw	,
au	S+Da	À+LE
moins	Nc	MOINS
par	S	PAR
politique	Nc	POLITIQUE
.	Fs	.
Pour	S	POUR
l'	Da	LE
autre	Ag	AUTRE
passion	Nc	PASSION
,	Fw	,
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
l'	Da	LE
amour	Nc	AMOUR
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
Tu	Pp	TU
devines	Vvc	DEVINER
.	Fs	.
Bon	Ag	BON
!	Fs	!
L'	Pp	IL
on	Pp	ON
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
l'	Da	LE
autre	Ag	AUTRE
jour	Nc	JOUR
Qu'	Vvc	Qu'
un	Dn	UN
jeune	Ag	JEUNE
chevalier	Nc	CHEVALIER
,	Fw	,
gai	Ag	GAI
,	Fw	,
vif	Ag	VIF
,	Fw	,
et	Cc	ET
pourtant	Rg	POURTANT
sage	Ag	SAGE
,	Fw	,
À	Nc	À
Rouen	Ag	Rouen
avec	S	AVEC
vous	Pp	VOUS
contractait	Vvc	CONTRACTER
mariage	Nc	MARIAGE
.	Fs	.
Nérine	Vvc	Nérine
en	S	EN
le	Pp	IL
nommant	Ga	NOMMER
redouble	Vvc	REDOUBLER
mes	Ds	MON
remords	Nc	REMORD
.	Fs	.
Ah	I	AH
!	Fs	!
Se	Pp	IL
remarier	Vvn	REMARIER
est	Vuc	ÊTRE
le	Da	LE
moindre	Ag	MOINDRE
des	S+Da	DE+LE|DE+LES
torts	Nc	TORT
,	Fw	,
Si	Vvc	Si
c'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
un	Dn	UN
encore	Rg	ENCORE
.	Fs	.
Songeons	Vvc	SONGER
à	S	À
voir	Vvn	VOIR
mon	Ds	MON
frère	Nc	FRÈRE
;	Fw	;
Ensuite	Vvc	Ensuite
je	Pp	JE
prendrai	Vvc	PRENDRE
tes	Ds	TON
conseils	Nc	CONSEIL
,	Fw	,
et	Cc	ET
j'	Pp	JE
espère	Vvc	ESPÉRER
Que	Vvc	Que
tu	Pp	TU
me	Pp	JE
serviras	Vvc	SERVIR
dans	S	DANS
une	Dn	UN
occasion	Nc	OCCASION
Où	Vvc	Où
la	Da	LE
crainte	Nc	CRAINTE
,	Fw	,
la	Da	LE
honte	Nc	HONTE
,	Fw	,
et	Cc	ET
la	Da	LE
conclusion	Nc	CONCLUSION
...	Fs	...
Je	Vvc	Je
vous	Pp	VOUS
conseillerai	Vvc	CONSEILLER
de	S	DE
surmonter	Vvn	SURMONTER
la	Da	LE
honte	Nc	HONTE
;	Fw	;
Mes	Vvc	Mes
conseils	Nc	CONSEIL
sont	Vuc	ÊTRE
humains	Nc	HUMAINS
.	Fs	.
Sur	S	SUR
tes	Ds	TON
conseils	Nc	CONSEIL
je	Pp	JE
compte	Vvc	COMPTER
.	Fs	.
Et	Cc	ET
votre	Ds	VOTRE
nièce	Nc	NIÈCE
approuve	Vvc	APPROUVER
ces	Dd	CE
conseils	Nc	CONSEIL
.	Fs	.
Pour	S	POUR
elle	Pp	IL
,	Fw	,
elle	Pp	IL
en	Pp	EN
voudrait	Vvc	VOULOIR
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
de	S	DE
pareils	Ag	PAREIL
.	Fs	.
;	Fw	;
Ma	Vvc	Ma
nièce	Nc	NIÈCE
approuve	Vvc	APPROUVER
donc	Rg	DONC
que	Cs	QUE
je	Pp	JE
me	Pp	JE
remarie	Vvc	REMARIER
?	Fs	?
Daignez	Vvc	DAIGNER
la	Pp	IL
regardez	Vvc	REGARDER
de	S	DE
bon	Ag	BON
oeil	Nc	IL
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
te	Pp	TU
voyais	Vvc	VOIR
pas	Rg	PAS
;	Fw	;
viens	Vvc	VENIR
vite	Rg	VITE
m'	Pp	JE
embrasser	Vvn	EMBRASSER
.	Fs	.
Ma	Ds	MON
tante	Nc	TANTE
...	Fs	...
Enfin	Nc	Enfin
pour	S	POUR
toi	Pp	TU
je	Pp	JE
vais	Vvc	ALLER
m'	Pp	JE
intéresser	Vvn	INTÉRESSER
,	Fw	,
Un	Vvc	Un
oncle	Nc	ONCLE
t'	Pp	TU
abandonne	Vvc	ABANDONNER
;	Fw	;
embrasse	Vvc	EMBRASSER
-moi	Vvc	-moi
.	Fs	.
Tu	Pp	TU
n'	Rp	NE
oses	Vvc	OSER
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
respect	Nc	RESPECT
.	Fs	.
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
dis	Vvc	DIRE
franchement	Rg	FRANCHEMENT
les	Da	LE
choses	Nc	CHOSE
.	Fs	.
Mon	Ds	MON
caressant	Ag	CARESSANT
accueil	Nc	ACCUEIL
t'	Pp	TU
étonne	Vvc	ÉTONNER
un	Dn	UN
peu	Rg	PEU
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
?	Fs	?
Ma	Ds	MON
tante	Nc	TANTE
vous	Pp	VOUS
avez	Vuc	AVOIR
trop	Rg	TROP
de	S	DE
bonté	Nc	BONTÉ
pour	S	POUR
moi	Pp	JE
.	Fs	.
Pas	Rg	PAS
trop	Rg	TROP
,	Fw	,
pas	Rg	PAS
trop	Rg	TROP
,	Fw	,
ma	Ds	MON
nièce	Nc	NIÈCE
,	Fw	,
au	S+Da	À+LE
moins	Nc	MOINS
pour	S	POUR
l'	Da	LE
ordinaire	Ag	ORDINAIRE
;	Fw	;
Je	Vvc	Je
te	Pp	TU
vois	Vvc	ALLER|VOIR
rarement	Rg	RAREMENT
,	Fw	,
je	Pp	JE
ne	Rp	NE
te	Pp	TU
donne	Vvc	DONNER
guère	Rg	GUÈRE
.	Fs	.
Vous	Pp	VOUS
allez	Vvc	ALLER
lui	Pp	IL
donner	Vvn	DONNER
un	Dn	UN
mari	Nc	MARI
.	Fs	.
Sûrement	Nc	Sûrement
;	Fw	;
Mais	Vvc	Mais
de	S	DE
mon	Ds	MON
frère	Nc	FRÈRE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
l'	Da	LE
aveu	Nc	AVEU
premièrement	Rg	PREMIÈREMENT
:	Fw	:
Convenir	Vvn	CONVENIR
de	S	DE
nos	Ds	NOTRE
faits	Nc	FAIT
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
première	Ag	PREMIER
chose	Nc	CHOSE
.	Fs	.
Je	Pp	JE
garde	Vvc	GARDER
le	Da	LE
secret	Nc	SECRET
,	Fw	,
de	S	DE
peur	Nc	PEUR
qu'	Pr	QUE
il	Pp	IL
ne	Rp	NE
s'	Pp	SE
oppose	Vvc	OPPOSER
,	Fw	,
Car	Nc	CAR
j'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
seule	Ag	SEUL
un	Di	UN
choix	Nc	CHOIX
qui	Pr	QUI
te	Pp	TU
plaira	Vvc	PLAIRE
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
,	Fw	,
Suffit	Vvc	SUFFIRE
...	Fs	...
Oui	Vvc	Oui
...	Fs	...
Tu	Vvc	Tu
seras	Vuc	ÊTRE
très	Rg	TRÈS
contente	Ag	CONTENT
de	S	DE
moi	Pp	JE
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
faire	Vvn	FAIRE
cesser	Vvn	CESSER
le	Da	LE
blâme	Nc	BLÂME
qu'	Pr	QUE
on	Pp	ON
me	Pp	JE
donne	Vvc	DONNER
;	Fw	;
Je	Vvc	Je
te	Pp	TU
hais	Vvc	HAÏR
sans	S	SANS
sujet	Nc	SUJET
,	Fw	,
dit	Vvc	DIRE
-on	Nc	-on
,	Fw	,
non	Rg	NON
je	Pp	JE
suis	Vuc	ÊTRE
bonne	Ag	BON
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
te	Pp	TU
haïssais	Vvc	HAÏR
que	Cs	QUE
par	S	PAR
prévention	Nc	PRÉVENTION
:	Fw	:
Ressemblance	Nc	RESSEMBLANCE
de	S	DE
traits	Nc	TRAIT|TRAITS
fit	Vvc	FAIRE
cette	Dd	CE
aversion	Nc	AVERSION
.	Fs	.
En	S	EN
te	Pp	TU
voyant	Ga	VOIR
j'	Pp	JE
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
toujours	Rg	TOUJOURS
voir	Vvn	VOIR
feu	Nc	FEU
ton	Ds	TON
père	Nc	PÈRE
;	Fw	;
Nous	Vvc	Nous
étions	Vuc	ÊTRE
faits	Ge	FAIRE
,	Fw	,
dit	Vvc	DIRE
-on	Nc	-on
,	Fw	,
moi	Pp	JE
,	Fw	,
ma	Ds	MON
soeur	Nc	SUR
et	Cc	ET
mon	Ds	MON
frère	Nc	FRÈRE
,	Fw	,
Pour	Nc	POUR
nous	Pp	NOUS
entre-haïr	Vvc	entre-haïr
.	Fs	.
On	Pp	ON
dit	Vvc	DIRE
que	Cs	QUE
de	S	DE
tout	Di	TOUT
temps	Nc	TEMPS
La	Vvc	La
haine	Nc	HAINE
dans	S	DANS
Rouen	Nc	Rouen
distingua	Vvc	DISTINGUER
vos	Ds	VOTRE
parents	Nc	PARENT
;	Fw	;
Oncles	Nc	ONCLE
,	Fw	,
tantes	Nc	TANTE
,	Fw	,
cousins	Nc	COUSIN
,	Fw	,
frère	Ag	FRÈRE
,	Fw	,
soeur	Nc	SUR
,	Fw	,
père	Nc	PÈRE
,	Fw	,
fille	Nc	FILLE
,	Fw	,
Se	Vvc	Se
reconnaissaient	Vvc	RECONNAÎTRE
tous	Pi	TOUT
à	S	À
cet	Dd	CE
air	Nc	AIR
de	S	DE
famille	Nc	FAMILLE
.	Fs	.
Enfin	Rg	ENFIN
cet	Dd	CE
air	Nc	AIR
de	S	DE
haine	Nc	HAINE
entre	S	ENTRE
mon	Ds	MON
frère	Nc	FRÈRE
et	Cc	ET
moi	Pp	JE
Va	Vvc	ALLER
disparaître	Vvn	DISPARAÎTRE
.	Fs	.
Mais	Cc	MAIS
entrez	Vvc	ENTRER
ma	Ds	MON
nièce	Nc	NIÈCE
...	Fs	...
et	Cc	ET
toi	Pp	TU
,	Fw	,
Entre	Vvc	ENTRER
aussi	Rg	AUSSI
;	Fw	;
tu	Pp	TU
sauras	Vvc	SAURER|SAVOIR
tantôt	Rg	TANTÔT
ma	Ds	MON
politique	Nc	POLITIQUE
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
avec	S	AVEC
l'	Da	LE
arbitre	Nc	ARBITRE
encore	Rg	ENCORE
je	Pp	JE
m'	Pp	JE
explique	Vvc	EXPLIQUER
,	Fw	,
Laisse	Vvc	LAISSER
-moi	Vvc	-moi
.	Fs	.
Mon	Ds	MON
amour	Nc	AMOUR
veut	Vvc	VOULOIR
du	S+Da	DE+LE
secret	Nc	SECRET
aussi	Rg	AUSSI
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
peur	Nc	PEUR
.	Fs	.
Le	Da	LE
chevalier	Nc	CHEVALIER
vient	Vvc	VENIR
m'	Pp	JE
épouser	Vvn	ÉPOUSER
ici	Rg	ICI
;	Fw	;
J'	Vvc	J'
apprendrai	Vvc	APPRENDRE
trop	Rg	TROP
tôt	Rg	TÔT
que	Cs	QUE
j'	Pp	JE
adore	Vvc	ADORER
Dorante	Ag	Dorante
.	Fs	.
Je	Pp	JE
reviens	Vvc	REVENIR
vous	Pp	VOUS
parler	Vvn	PARLER
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
,	Fw	,
Monsieur	Nc	MONSIEUR
Pyrante	Ga	Pyrante
?	Fs	?
Votre	Ds	VOTRE
frère	Nc	FRÈRE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
arrive	Vvc	ARRIVER
et	Cc	ET
vient	Vvc	VENIR
exprès	Rg	EXPRÈS
,	Fw	,
De	Vvc	De
Lyon	Nc	Lyon
,	Fw	,
pour	S	POUR
vous	Pp	VOUS
voir	Vvn	VOIR
,	Fw	,
et	Cc	ET
finir	Vvn	FINIR
le	Da	LE
procès	Nc	PROCÈS
:	Fw	:
Il	Pp	IL
vient	Vvc	VENIR
de	S	DE
me	Pp	JE
marquer	Vvn	MARQUER
la	Da	LE
même	Ag	MÊME
impatience	Nc	IMPATIENCE
Que	Vvc	Que
vous	Pp	VOUS
me	Pp	JE
témoignez	Vvc	TÉMOIGNER
sincèrement	Rg	SINCÈREMENT
,	Fw	,
je	Pp	JE
pense	Vvc	PENSER
,	Fw	,
De	Vvc	De
vous	Pp	VOUS
bien	Rg	BIEN
embrasser	Vvn	EMBRASSER
d'abord	Nc	d'abord
;	Fw	;
et	Cc	ET
dès	S	DÈS
ce	Dd	CE
soir	Nc	SOIR
,	Fw	,
Quand	Nc	Quand
vous	Pp	VOUS
vous	Pp	VOUS
serez	Vuc	ÊTRE
vus	Ge	VOIR
,	Fw	,
de	S	DE
me	Pp	JE
faire	Vvn	FAIRE
savoir	Vvn	SAVOIR
Quel	Vvc	Quel
époux	Nc	ÉPOUX
vous	Pp	VOUS
voulez	Vvc	VOULOIR
choisir	Vvn	CHOISIR
pour	S	POUR
Angélique	Nc	Angélique
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
temps	Nc	TEMPS
qu'	Cs	QUE
avec	S	AVEC
vous	Pp	VOUS
là-dessus	Rg	LÀ-DESSUS
je	Pp	JE
m'	Pp	JE
explique	Vvc	EXPLIQUER
:	Fw	:
Mais	Cc	MAIS
,	Fw	,
Pyrante	Ga	Pyrante
