	docprops1	docprops2	origzeta	scaledlogzeta	logzeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subtractfreqs	logrrf	scaledlogrrf
hasp	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.001	0.0	100000001.0	0.001	0.6931471805599454	2410887398.8104978
wicked-looking	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
agate	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hart's-tongue	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lawcourts	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lawlessness	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
aggregate	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lawsuit	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
agility	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
layer	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hard-looking	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
leavetaking	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
leaving	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
whitening	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
legacy	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
handwriting	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.001	0.0	100000001.0	0.001	0.6931471805599454	2410887398.8104978
legislation	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lethargy	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
whiskey-pegs	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lettering	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hand-trolley	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hand-grip	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
libel	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
wide-stretching	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
haunt	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
whiskey-and-water	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
larch	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
within.i.	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
witchcraft	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
wiper	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.001	0.0	100000001.0	0.001	0.6931471805599454	2410887398.8104978
heifer	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hedging	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
wine-glass	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
heating	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hearth-rug	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hearth	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
knight-errants	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
winder	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
l'admire	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
l'agneau	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
healer	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
l'esprit	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
winch	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
affectation	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
affirmative	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
heading	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
head-quarters	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
landing-place	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
will-o'-the-wisp	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
landmark	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
wild-looking	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hawk-bill	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lappet	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lapse	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
liberalism	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
whiskey-and-soda	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
weaver	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
locus	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lodge-gates	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
gum	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.001	0.0	100000001.0	0.001	0.6931471805599454	2410887398.8104978
lodger	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lodging-house	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
guise	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
wet	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
almanac	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0015	0.0	150000001.0	0.0015	0.9162907318741551	2505217562.520357
log-fire	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
log-house	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.001	0.0	100000001.0	0.001	0.6931471805599454	2410887398.8104978
logician	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
guesswork	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
guess-work	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
londoner	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
guard-house	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lookin	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
gruffness	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lookout	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
loophole	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
looseness	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
grouse	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
welfare	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
loser	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
alteration	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
love-locks	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
love-story	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
grocer	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
grizzle	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lode	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
wharfinger	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lichen	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
gunpowder	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
whiplash	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lifetime	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
whine	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lift	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
half-smile	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
half-promises	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
half-penny	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
whimpering	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
wherry	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.001	0.0	100000001.0	0.001	0.6931471805599454	2410887398.8104978
alibi	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lining	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
half-confidences	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
alien	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lioness	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
alkali	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.002	0.0	200000001.0	0.002	1.0986122886681091	2582290918.209641
half-an-hour	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lisp	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
listening	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
literature	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
lithotypes	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hairiness	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
litigation	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
litre	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
livin	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
habitation	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
guv'nor	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
guttering	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
keen	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
administrator	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
herdsman	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hydrocarbon	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
informant	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
yes	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
informer	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
infringement	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
inglenook	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hunting-grounds	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
hunting-crop	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
inhospitality	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
initiate	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
yawn	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
yawl	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
yarn	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
injuns	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
yard-entrance	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
ink-bottle	0.01	0.0	0.01	0.2283698192707734	2.3978952727983707	1000000001.0000001	0.0005	0.0	50000001.0	0.0005	0.4054651081081646	2289274666.4194274
